Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1
2023-04-05 12:00:00	149629950.92734167	-0.6372070522072335	-0.6171096831032102	0.46167392349755176	0.6372070522072335	0.6171096831032102	-0.46167392349755176	-0.6171096831032102
2023-04-06 00:00:00	149661839.6939702	0.8478030547424574	0.2592252133383138	0.4626362168476042	-0.8478030547424574	-0.2592252133383138	-0.4626362168476042	0.2592252133383138
2023-04-06 12:00:00	149672014.66564232	-0.8726577856744682	0.15299542909819455	0.46374646928768476	0.8726577856744682	-0.15299542909819455	-0.46374646928768476	0.15299542909819455
2023-04-07 00:00:00	149705824.35745192	0.7084748309400912	-0.531226448132325	0.4646093786495526	-0.7084748309400912	0.531226448132325	-0.4646093786495526	-0.531226448132325
2023-04-07 12:00:00	149721335.849298	-0.38830472214348966	0.7952717060373908	0.4655774439740884	0.38830472214348966	-0.7952717060373908	-0.4655774439740884	0.7952717060373908
2023-04-08 00:00:00	149747676.04351705	-0.011514984348965683	-0.8845469636236474	0.4663089901338267	0.011514984348965683	0.8845469636236474	-0.4663089901338267	-0.8845469636236474
2023-04-08 12:00:00	149765374.99911422	0.41413404684900834	0.7811611800145559	0.46720466829723584	-0.41413404684900834	-0.7811611800145559	-0.46720466829723584	0.7811611800145559
2023-04-09 00:00:00	149782213.6172245	-0.7212932940400593	-0.5105053192325963	0.46810287652188776	0.7212932940400593	0.5105053192325963	-0.46810287652188776	-0.5105053192325963
2023-04-09 12:00:00	149818531.64035124	0.874195204911596	0.12580375566991558	0.4689948387444334	-0.874195204911596	-0.12580375566991558	-0.4689948387444334	0.12580375566991558
2023-04-10 00:00:00	149822823.43091306	-0.8358139971029331	0.2839776040015785	0.46986347237505166	0.8358139971029331	-0.2839776040015785	-0.46986347237505166	0.2839776040015785
2023-04-10 12:00:00	149858874.35141826	0.6166169271269403	-0.6309796629357993	0.47079531661004753	-0.6166169271269403	0.6309796629357993	-0.47079531661004753	-0.6309796629357993
2023-04-11 00:00:00	149869639.9702977	-0.2605269316502347	0.8424466972536577	0.47160288397264716	0.2605269316502347	-0.8424466972536577	-0.47160288397264716	0.8424466972536577
2023-04-11 12:00:00	149896767.9331483	-0.14602353336270874	-0.8692310742376651	0.47234994155171117	0.14602353336270874	0.8692310742376651	-0.47234994155171117	-0.8692310742376651
2023-04-12 00:00:00	149918997.67886814	0.5274063087024582	0.7057240982975973	0.4730709065487866	-0.5274063087024582	-0.7057240982975973	-0.4730709065487866	0.7057240982975973
2023-04-12 12:00:00	149936673.19179577	-0.788138315886937	-0.39266348513455973	0.47397614124857007	0.788138315886937	0.39266348513455973	-0.47397614124857007	-0.39266348513455973
2023-04-13 00:00:00	149966471.30917525	0.8800666787779371	-0.009839526077108945	0.4747481696977352	-0.8800666787779371	0.009839526077108945	-0.4747481696977352	-0.009839526077108945
2023-04-13 12:00:00	149981916.04361045	-0.7795058856034959	0.40750158055685404	0.47572369727939284	0.7795058856034959	-0.40750158055685404	-0.47572369727939284	0.40750158055685404
2023-04-14 00:00:00	150009153.52859715	0.5109156460470545	-0.7155566374339093	0.4763862941443616	-0.5109156460470545	0.7155566374339093	-0.4763862941443616	-0.7155566374339093
2023-04-14 12:00:00	150023119.74932757	-0.12741626316071045	0.8695572609448751	0.47711137674573145	0.12741626316071045	-0.8695572609448751	-0.47711137674573145	0.8695572609448751
2023-04-15 00:00:00	150049661.69859293	-0.27653803733094706	-0.8337764871169214	0.4778529935452054	0.27653803733094706	0.8337764871169214	-0.4778529935452054	-0.8337764871169214
2023-04-15 12:00:00	150074092.24971163	0.6276299282550346	0.6141060886961421	0.4784917815228452	-0.6276299282550346	-0.6141060886961421	-0.4784917815228452	0.6141060886961421
2023-04-16 00:00:00	150082393.3893425	-0.8363769214981159	-0.26601844439444533	0.47927844978393697	0.8363769214981159	0.26601844439444533	-0.47927844978393697	-0.26601844439444533
2023-04-16 12:00:00	150121640.50068712	0.8652549911550435	-0.14458181148345906	0.48003114489525295	-0.8652549911550435	0.14458181148345906	-0.48003114489525295	-0.14458181148345906
2023-04-17 00:00:00	150128433.934897	-0.7051255759210977	0.5211728404933988	0.4808084779971985	0.7051255759210977	-0.5211728404933988	-0.4808084779971985	0.5211728404933988
2023-04-17 12:00:00	150154094.53958684	0.39374411886052824	-0.7830642305686526	0.4814311785361126	-0.39374411886052824	0.7830642305686526	-0.4814311785361126	-0.7830642305686526
2023-04-18 00:00:00	150178303.3332858	0.008390491436267744	0.8761129808259507	0.4820328251081305	-0.008390491436267744	-0.8761129808259507	-0.4820328251081305	0.8761129808259507
2023-04-18 12:00:00	150192874.62867618	-0.4001298809614291	-0.7790304760838282	0.48270860329436466	0.4001298809614291	0.7790304760838282	-0.48270860329436466	-0.7790304760838282
2023-04-19 00:00:00	150226685.93124956	0.7128090557687977	0.508280784419093	0.48327413980504536	-0.7128090557687977	-0.508280784419093	-0.48327413980504536	0.508280784419093
2023-04-19 12:00:00	150232710.77429458	-0.8647926088847037	-0.1335708311743332	0.48403778434930683	0.8647926088847037	0.1335708311743332	-0.48403778434930683	-0.1335708311743332
2023-04-20 00:00:00	150260979.03768715	0.8302068279517646	-0.2754892476711937	0.48462593537679016	-0.8302068279517646	0.2754892476711937	-0.48462593537679016	-0.2754892476711937
