Fecha	Distancia	angCara_+X	angCara_+Y	angCara_+Z	angCara_-X	angCara_-Y	angCara_-Z
2024-06-01 22:04:00	151724957.52720532	64.52783289507929	69.957360492383	33.36196097745861	115.47216710492071	110.04263950761701	146.63803902254136
2024-06-01 22:04:30	151724451.09431365	66.21956093540157	69.95715746563792	31.951608151660427	113.78043906459843	110.0428425343621	148.04839184833958
2024-06-01 22:05:00	151723941.80160236	67.91566296665347	69.95805551059776	30.579057230822283	112.08433703334653	110.04194448940224	149.42094276917774
2024-06-01 22:05:30	151723429.82927397	69.61494156044272	69.95771942207692	29.252280543029293	110.38505843955731	110.04228057792308	150.7477194569707
2024-06-01 22:06:00	151722915.31613776	71.31695955984843	69.95717672481076	27.977052887895805	108.68304044015159	110.04282327518922	152.0229471121042
2024-06-01 22:06:30	151722398.5056983	73.02205240218764	69.95845847936373	26.758675407883533	106.97794759781236	110.04154152063627	153.24132459211646
2024-06-01 22:07:00	151722196.13725471	74.72970467847354	69.95826766439829	25.608349522950775	105.27029532152648	110.04173233560171	154.39165047704924
2024-06-01 22:07:30	151721675.36398458	76.43987638578943	69.95790225350048	24.53445671229518	103.56012361421058	110.04209774649952	155.46554328770483
2024-06-01 22:08:00	151721152.9630023	78.15132603972937	69.95866849273008	23.547004293349843	101.84867396027065	110.04133150726993	156.45299570665017
2024-06-01 22:08:30	151721006.2919026	79.86500583823405	69.95801336921235	22.658971284450477	100.13499416176596	110.04198663078765	157.34102871554956
2024-06-01 22:09:00	151720481.15463513	81.57989948678255	69.95862219441061	21.88047900769667	98.42010051321745	110.04137780558939	158.11952099230334
2024-06-01 22:09:30	151719955.07089722	83.29615415633043	69.95883850042347	21.225075150634336	96.70384584366957	110.04116149957653	158.77492484936568
2024-06-01 22:10:00	151719744.47440162	85.01330823226752	69.95914055603778	20.704152979229555	94.9866917677325	110.04085944396222	159.29584702077045
2024-06-01 22:10:30	151719216.90541452	86.73141416127237	69.9597160519806	20.32786237554141	93.26858583872766	110.04028394801938	159.6721376244586
2024-06-01 22:11:00	151718688.85325843	88.4499383924875	69.95919317503687	20.10583187963449	91.55006160751252	110.04080682496314	159.89416812036552
2024-06-01 22:11:30	151718160.63688475	90.16852859758305	69.9595154879495	20.041254384051825	89.83147140241698	110.0404845120505	159.95874561594817
2024-06-01 22:12:00	151717632.53144035	91.88759665296939	69.9598133391584	20.13654290776392	88.11240334703061	110.04018666084161	159.8634570922361
2024-06-01 22:12:30	151717104.6556646	93.60612252442837	69.96113754696712	20.388396489074637	86.39387747557164	110.03886245303288	159.61160351092536
2024-06-01 22:13:00	151717270.87706995	95.32490850726752	69.9611256515203	20.793594086272023	84.67509149273249	110.0388743484797	159.206405913728
2024-06-01 22:13:30	151716744.0984567	97.04366264135157	69.96093400441731	21.342459506651867	82.95633735864844	110.03906599558269	158.65754049334817
2024-06-01 22:14:00	151716218.22437963	98.7608368106653	69.96186502256246	22.022613404226625	81.23916318933473	110.03813497743752	157.9773865957734
2024-06-01 22:14:30	151715693.45770127	100.47711883663116	69.9622846806692	22.824025649584836	79.52288116336884	110.03771531933083	157.17597435041517
2024-06-01 22:15:00	151715170.01871803	102.1925628133152	69.96305605073488	23.733849353624453	77.8074371866848	110.03694394926514	156.26615064637554
2024-06-01 22:15:30	151714964.48500872	103.90649093343413	69.96270402707044	24.741175590388327	76.0935090665659	110.03729597292956	155.25882440961166
2024-06-01 22:16:00	151714444.32618096	105.6187565215057	69.96279778456112	25.83338841677155	74.38124347849431	110.0372022154389	154.16661158322844
2024-06-01 22:16:30	151713926.04476175	107.3288676414122	69.96353552168166	26.999853073647653	72.67113235858781	110.03646447831834	153.00014692635233
2024-06-01 22:17:00	151713787.22147962	109.03724809185172	69.96360477384285	28.23282530487604	70.96275190814829	110.03639522615717	151.76717469512397
2024-06-01 22:17:30	151713273.4677416	110.74291336343258	69.96346901669047	29.523199255194253	69.25708663656744	110.03653098330955	150.47680074480576
2024-06-01 22:18:00	151712762.30876568	112.44547332145348	69.96491724758815	30.86236728111219	67.55452667854651	110.03508275241188	149.1376327188878
2024-06-01 22:18:30	151712570.22277948	114.14497571977219	69.9652617988618	32.24636141536901	65.85502428022782	110.03473820113821	147.753638584631
2024-06-01 22:19:00	151712064.7410661	115.84077687549562	69.96570576410623	33.668628504695974	64.1592231245044	110.03429423589378	146.331371495304
2024-06-01 22:19:30	151711562.39248776	117.53275320508583	69.96980233447623	35.12228296170927	62.467246794914196	110.03019766552377	144.87771703829077
2024-06-01 22:20:00	151711063.38121262	119.22050061989604	69.96711414228889	36.61045720435067	60.77949938010396	110.03288585771111	143.38954279564933
2024-06-01 22:20:30	151710567.86550975	120.90227855615115	69.96912558924093	38.12069309289737	59.097721443848855	110.03087441075908	141.87930690710263
2024-06-01 22:21:00	151710076.03041857	122.5792326857203	69.96757493603381	39.6570018387321	57.42076731427971	110.03242506396619	140.3429981612679
2024-06-01 22:21:30	151710281.6671562	124.25098215354356	69.97012856384093	41.211944078352644	55.74901784645644	110.02987143615908	138.78805592164736
2024-06-01 22:22:00	151709797.82575795	125.91522656046135	69.9600279614765	42.79259400289515	54.08477343953865	110.0399720385235	137.20740599710487
2024-06-01 22:22:30	151718022.28174788	127.56962137565861	69.96616732590084	44.37669779184476	52.43037862434141	110.03383267409916	135.62330220815528
2024-06-01 22:23:00	151717547.0229609	129.2181272533246	69.9656522539043	45.98191936812205	50.781872746675425	110.0343477460957	134.01808063187795
