Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z
2023-12-21 00:00:00	147183051.27861434	0.8377684812653143	0.4271511875984203	-0.3401262041238051	-0.8377684812653143	-0.4271511875984203	0.3401262041238051
2023-12-21 12:00:00	147171164.24432823	0.04868726323099138	0.42806404573423135	0.9024359939345938	-0.04868726323099138	-0.42806404573423135	-0.9024359939345938
2023-12-22 00:00:00	147158816.23143527	-0.8691443593179122	0.42921822125197145	-0.24568231766073384	0.8691443593179122	-0.42921822125197145	0.24568231766073384
2023-12-22 12:00:00	147163590.9891573	0.514579787843977	0.43003647000932255	-0.7418060908380093	-0.514579787843977	-0.43003647000932255	0.7418060908380093
2023-12-23 00:00:00	147159566.3400624	0.5330836560607483	0.4311038908415232	0.7279912437263283	-0.5330836560607483	-0.4311038908415232	-0.7279912437263283
2023-12-23 12:00:00	147145608.78549382	-0.8610135979144823	0.4319766758003402	0.268424543905445	0.8610135979144823	-0.4319766758003402	-0.268424543905445
2023-12-24 00:00:00	147149023.4502472	0.02568206476291207	0.43290931771382957	-0.9010715588598168	-0.02568206476291207	-0.43290931771382957	0.9010715588598168
2023-12-24 12:00:00	147142828.60667846	0.8429192803256517	0.4339773772124514	0.3180420143991786	-0.8429192803256517	-0.4339773772124514	-0.3180420143991786
2023-12-25 00:00:00	147130851.06203386	-0.5740298427596983	0.4347797123439467	0.6938705508633374	0.5740298427596983	-0.4347797123439467	-0.6938705508633374
2023-12-25 12:00:00	147130474.5542538	-0.4696159717246921	0.43589202579801084	-0.7677623206089107	0.4696159717246921	-0.43589202579801084	0.7677623206089107
2023-12-26 00:00:00	147139317.49864373	0.8784987004600285	0.436718535282484	-0.19369293799920304	-0.8784987004600285	-0.436718535282484	0.19369293799920304
2023-12-26 12:00:00	147123354.84010518	-0.10231650911295605	0.4376520143195461	0.8933040055462543	0.10231650911295605	-0.4376520143195461	-0.8933040055462543
2023-12-27 00:00:00	147118947.74978	-0.8111363900766588	0.43881922871527723	-0.3866464033236772	0.8111363900766588	-0.43881922871527723	0.3866464033236772
2023-12-27 12:00:00	147121316.31544346	0.6294475729321627	0.4395245962816169	-0.6407916059010853	-0.6294475729321627	-0.4395245962816169	0.6407916059010853
2023-12-28 00:00:00	147121526.4675353	0.40083176140913174	0.4406145323355127	0.8032389015357823	-0.40083176140913174	-0.4406145323355127	-0.8032389015357823
2023-12-28 12:00:00	147105524.09901166	-0.8894051223047893	0.4415842092047834	0.11816054586446724	0.8894051223047893	-0.4415842092047834	-0.11816054586446724
2023-12-29 00:00:00	147116411.48706636	0.17791247494068846	0.44243874691832724	-0.8789738940866328	-0.17791247494068846	-0.44243874691832724	0.8789738940866328
2023-12-29 12:00:00	147114865.91041943	0.7726565568241158	0.4435758275019359	0.4541391091424244	-0.7726565568241158	-0.4435758275019359	-0.4541391091424244
2023-12-30 00:00:00	147099542.3471439	-0.6801537776087329	0.44435799506143103	0.5830410028716297	0.6801537776087329	-0.44435799506143103	-0.5830410028716297
2023-12-30 12:00:00	147107019.1554647	-0.3292598387129018	0.44537607391190176	-0.8326032136603689	0.3292598387129018	-0.44537607391190176	0.8326032136603689
2023-12-31 00:00:00	147111728.42407507	0.8940015753757578	0.44624972102093063	-0.040278650851349254	-0.8940015753757578	-0.44624972102093063	0.040278650851349254
2023-12-31 12:00:00	147100524.74632323	-0.2522357554528319	0.44722104299088605	0.8581203076359883	0.2522357554528319	-0.44722104299088605	-0.8581203076359883
2024-01-01 00:00:00	147094356.5575272	-0.7284527602638105	0.44824684385679986	-0.5181036026090279	0.7284527602638105	-0.44824684385679986	0.5181036026090279
2024-01-01 12:00:00	147102523.41552565	0.7267340850065827	0.4490504028558729	-0.5198185312054808	-0.7267340850065827	-0.4490504028558729	0.5198185312054808
2024-01-02 00:00:00	147106376.64079362	0.2553467233661162	0.4500043475040539	0.8557418641702877	-0.2553467233661162	-0.4500043475040539	-0.8557418641702877
2024-01-02 12:00:00	147097305.70489776	-0.8917193767645677	0.45101687497165704	-0.03768728689375163	0.8917193767645677	-0.45101687497165704	0.03768728689375163
2024-01-03 00:00:00	147105060.37915415	0.32634989975343237	0.4518138490815789	-0.8302770553911585	-0.32634989975343237	-0.4518138490815789	0.8302770553911585
2024-01-03 12:00:00	147107177.42359358	0.678766933293272	0.4528764212435679	0.5780816528391688	-0.678766933293272	-0.4528764212435679	-0.5780816528391688
2024-01-04 00:00:00	147097097.53342128	-0.7672959452489198	0.45367700002141537	0.4532483999487873	0.7672959452489198	-0.45367700002141537	-0.4532483999487873
2024-01-04 12:00:00	147101660.13722357	-0.17737032781428266	0.4546271939872791	-0.8728424149285524	0.17737032781428266	-0.4546271939872791	0.8728424149285524
2024-01-05 00:00:00	147110476.3502864	0.8826491946769823	0.45555817783383395	0.11574603986656062	-0.8826491946769823	-0.45555817783383395	-0.11574603986656062
2024-01-05 12:00:00	147102596.1069294	-0.39645315741072473	0.45633380218593483	0.7966080309421916	0.39645315741072473	-0.45633380218593483	-0.7966080309421916
2024-01-06 00:00:00	147102869.94587827	-0.6223704252145847	0.45741309563836235	-0.6351600693972722	0.6223704252145847	-0.45741309563836235	0.6351600693972722
2024-01-06 12:00:00	147114893.37021938	0.8026636329409905	0.4581658816327806	-0.38185745673173366	-0.8026636329409905	-0.4581658816327806	0.38185745673173366
2024-01-07 00:00:00	147103507.7392766	0.10038525173113118	0.4591540888499135	0.8826665983978795	-0.10038525173113118	-0.4591540888499135	-0.8826665983978795
