Fecha	Distancia	angCara_+X	angCara_+Y	angCara_+Z	angCara_-X	angCara_-Y	angCara_-Z	angPanel_1	angPanel_2	angPanel_3	angPanel_4
2023-12-21 00:28:48	147169812.31640792	153.80801320041397	64.70955200235906	83.62971430707921	26.191986799586033	115.29044799764094	96.3702856929208	34.02687227466958	23.3957727985653	23.28665430712502	22.337603351192314
2023-12-21 00:28:56	147169797.63845724	153.9347060658712	64.70949856857905	84.10136972251476	26.06529393412879	115.29050143142095	95.89863027748522	34.450782256428255	23.306928721033668	23.19176948404033	22.237014876620943
2023-12-21 00:29:05	147169785.9413271	154.05168959801583	64.70900468265076	84.57280294051219	25.948310401984187	115.29099531734926	95.42719705948781	34.874489650813985	23.224636348355048	23.103451172033434	22.14337629553676
2023-12-21 00:29:13	147169772.1848483	154.16001117901308	64.70905153997897	85.0448837809738	25.839988820986914	115.29094846002104	94.95511621902621	35.299234301551735	23.14978419684388	23.022579983262613	22.05756941787984
2023-12-21 00:29:22	147169759.10373977	154.2589088565633	64.70851252364001	85.52010500616556	25.74109114343672	115.29148747636	94.47989499383442	35.726710445388356	23.08102358327476	22.947784879211127	21.97821707701999
2023-12-21 00:29:31	147169749.00290462	154.3477803255258	64.70847004242921	85.99078154104882	25.65221967447422	115.29152995757079	94.00921845895118	36.15049908148974	23.020551397367196	22.88136383734291	21.907698642164505
2023-12-21 00:29:39	147169736.9324145	154.42736802944555	64.70812007935993	86.46546831191273	25.57263197055445	115.29187992064008	93.53453168808726	36.57791328213723	22.966519642126983	22.821368840579453	21.844003158328576
2023-12-21 00:29:48	147169725.35898092	154.49763764666585	64.70895060685478	86.93559689981738	25.502362353334167	115.2910493931452	93.06440310018262	37.00190695065522	22.92140961975661	22.77039257130638	21.78979760439205
2023-12-21 00:29:57	147169716.89418998	154.55765021707364	64.70880402666646	87.4097110881158	25.44234978292635	115.29119597333356	92.59028891188423	37.42917579833803	22.882274995942325	22.72539199318227	21.74199043736403
2023-12-21 00:30:05	147169706.46028194	154.6072703966144	64.70827853290602	87.88351324246457	25.392729603385597	115.29172146709399	92.11648675753543	37.85611802579045	22.850181589792147	22.68749162468227	21.70174361164087
2023-12-21 00:30:14	147169699.04808593	154.64744753151948	64.708680164476	88.35273323689994	25.352552468480543	115.291319835524	91.64726676310006	38.279456970478314	22.826631516184552	22.65824994704641	21.6706355988248
2023-12-21 00:30:23	147169689.6549074	154.67715593546188	64.70828118686892	88.82589118203128	25.322844064538113	115.2917188131311	91.17410881796872	38.706095017477395	22.809473579022132	22.635419955998145	21.64639039837338
2023-12-21 00:30:31	147169680.67412853	154.69715081669042	64.70828724462015	89.29782865630803	25.302849183309565	115.29171275537986	90.70217134369196	39.13190676887137	22.800173518104057	22.620534838201955	21.630564297671505
2023-12-21 00:30:40	147169674.93771806	154.70692638878714	64.70807441309123	89.77457288269713	25.29307361121288	115.29192558690877	90.22542711730287	39.56204845196464	22.798082579374892	22.612881551829524	21.622440411239047
2023-12-21 00:30:48	147169667.17853642	154.70606659704183	64.70743117352487	90.24577315824293	25.293933402958192	115.29256882647515	89.75422684175709	39.98708303398967	22.80301432693306	22.612399674053936	21.621968744042963
2023-12-21 00:30:57	147169662.44018427	154.69588976251077	64.70751774494356	90.71751193909141	25.304110237489223	115.29248225505644	89.28248806090862	40.4129895418466	22.816077252800493	22.620132039013818	21.63018469948535
2023-12-21 00:31:06	147169655.72171772	154.67607625009077	64.70817097817427	91.19226670207009	25.323923749909238	115.29182902182573	88.80773329792993	40.84192137408502	22.837246381469157	22.63603223377354	21.647048307077757
2023-12-21 00:31:14	147169649.50992772	154.64511075950867	64.70752938707861	91.66318889444987	25.354889240491328	115.2924706129214	88.33681110555014	41.2669052667732	22.864329094795696	22.657987092664143	21.670428832595224
2023-12-21 00:31:23	147169646.35562226	154.60471892640146	64.70769944247957	92.13710841410487	25.395281073598525	115.29230055752046	87.86289158589514	41.69498784607105	22.89978353537836	22.688386073411436	21.702730813139674
2023-12-21 00:31:32	147169641.22173473	154.554084228314	64.707100685183	92.60630887388437	25.445915771686007	115.29289931481702	87.39369112611563	42.118537206837544	22.941388449687196	22.725092479735217	21.74177935654243
2023-12-21 00:31:40	147169636.6342787	154.4933256036008	64.70668008069181	93.0793288309675	25.50667439639922	115.2933199193082	86.9206711690325	42.54565308648721	22.990794894719013	22.769672736786294	21.789175420942833
2023-12-21 00:31:49	147169635.15572876	154.42347385689195	64.7069739792924	93.55193723129291	25.57652614310806	115.29302602070761	86.44806276870712	42.97272294627858	23.04811906028026	22.8222919200915	21.845055458571235
2023-12-21 00:31:58	147169631.64616656	154.34364761617553	64.70697986990125	94.0240624861216	25.656352383824466	115.29302013009877	85.9759375138784	43.39926903388569	23.112286053634797	22.881877434510148	21.908337140653224
2023-12-21 00:32:06	147169631.20285305	154.2540359430236	64.70676775674626	94.49569458472848	25.74596405697641	115.29323224325377	85.5043054152715	43.8253082822465	23.183285737784352	22.948421746191652	21.979001838312197
2023-12-21 00:32:15	147169628.733982	154.1546865046679	64.7072101133413	94.97109971113223	25.845313495332125	115.29278988665872	85.0289002888678	44.255036068633444	23.262627760789908	23.023399619910727	22.0585535264971
2023-12-21 00:32:24	147169626.8089727	154.04577001136437	64.7065122706184	95.44169068582585	25.954229988635667	115.2934877293816	84.55830931417417	44.6799835321501	23.347039280005028	23.103615380498294	22.14370465237624
2023-12-21 00:32:32	147169627.9374743	153.92841718887016	64.70746819684773	95.91521963553201	26.07158281112985	115.29253180315227	84.08478036446799	45.108242113941486	23.44052866603977	23.193014949281466	22.238460608686765
2023-12-21 00:32:41	147169627.0531471	153.80081164424274	64.7062901556735	96.38471199718373	26.19918835575725	115.29370984432649	83.61528800281627	45.53203858483626	23.53795391033531	23.286509603898207	22.33765007173795
2023-12-21 00:32:49	147169629.3534764	153.66509900297822	64.70692888206216	96.85712533582183	26.334900997021784	115.29307111793784	83.14287466417815	45.9591782982673	23.644491095645414	23.389226395453974	22.446456960233718
2023-12-21 00:32:58	147169629.45274147	153.5194316138992	64.706647645199	97.32976088590272	26.4805683861008	115.293352354801	82.6702391140973	46.38617090297994	23.756875299906458	23.497918198343292	22.561598060861325
2023-12-21 00:33:07	147169630.2696616	153.36597538504122	64.70698571757872	97.80099377211131	26.634024614958786	115.29301428242131	82.19900622788869	46.81212909135087	23.876079017555476	23.613573663237897	22.684017704281086
2023-12-21 00:33:15	147169634.01030612	153.2031184106905	64.7063008319052	98.27152704173659	26.796881589309482	115.2936991680948	81.72847295826341	47.23707103424232	24.000582166829126	23.73466265327338	22.81218656140076
2023-12-21 00:33:24	147169635.81337118	153.03182879222686	64.70542304701263	98.74142135127376	26.968171207773135	115.2945769529874	81.25857864872624	47.66136361691724	24.131073279650856	23.861874441554342	22.9467750245958
2023-12-21 00:33:33	147169638.07112718	152.85315955797225	64.70706983703057	99.21509317007353	27.146840442027752	115.29293016296945	80.78490682992648	48.08998799652424	24.2712852005337	23.9989187324546	23.09153237598221
