Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1	cosPanel_2	cosPanel_3	cosPanel_4
2023-12-21 00:40:53	147170472.6186746	-0.723822703102111	0.4272812622832639	-0.541766940091008	0.723822703102111	-0.4272812622832639	0.541766940091008	0.3518008955809087	0.7990443317274495	0.8022850945627023	0.8064981478077123
2023-12-21 00:41:02	147170500.215295	-0.718865734550421	0.42724809466197744	-0.5483530991040295	0.718865734550421	-0.42724809466197744	0.5483530991040295	0.34511731843905413	0.7956793053053535	0.7989374534834528	0.8030878082904978
2023-12-21 00:41:11	147170530.6570035	-0.7138461183421874	0.4273093376727462	-0.5548247013836634	0.7138461183421874	-0.4273093376727462	0.5548247013836634	0.3385182190205204	0.7923432032145328	0.7956178697276584	0.7997036242479791
2023-12-21 00:41:19	147170559.02920455	-0.7087685308412881	0.42723868845502133	-0.5613504010654268	0.7087685308412881	-0.42723868845502133	0.5613504010654268	0.33177826869725396	0.7888699850485361	0.7921615564950889	0.7961835159913062
2023-12-21 00:41:28	147170590.38986394	-0.7036277182437916	0.42727404419122894	-0.5677542824845159	0.7036277182437916	-0.42727404419122894	0.5677542824845159	0.32513334914288317	0.7854339662583083	0.788741516727202	0.7926976363555611
2023-12-21 00:41:36	147170619.53764027	-0.6984357097510798	0.42728838114321194	-0.5741186277107884	0.6984357097510798	-0.42728838114321194	0.5741186277107884	0.31846956265546394	0.7819482852064753	0.7852715600865262	0.7891614341918524
2023-12-21 00:41:45	147170649.1624681	-0.6931826388681451	0.42728960495356627	-0.580449328253914	0.6931826388681451	-0.42728960495356627	0.580449328253914	0.3117823756716345	0.7784122086404978	0.7817509384785113	0.7855739433455914
2023-12-21 00:41:54	147170681.76559126	-0.6878812701587099	0.42729631586186867	-0.5867173225802305	0.6878812701587099	-0.42729631586186867	0.5867173225802305	0.30510667535330555	0.7748482342462617	0.7782020107416678	0.7819574674969824
2023-12-21 00:42:02	147170712.16598675	-0.6825064096118951	0.42731119540277	-0.5929503715507194	0.6825064096118951	-0.42731119540277	0.5929503715507194	0.2984134363757063	0.7712414056060285	0.7746098771878025	0.778296754945823
2023-12-21 00:42:11	147170745.54436266	-0.6770839572501818	0.42734156081903	-0.599113098864638	0.6770839572501818	-0.42734156081903	0.599113098864638	0.29174226125262165	0.7676146256487046	0.7709973301115771	0.7746148420048862
2023-12-21 00:42:20	147170776.71777028	-0.6716088689366587	0.42727728788203506	-0.6052897210640494	0.6716088689366587	-0.42727728788203506	0.6052897210640494	0.2849780350539838	0.7638821964590499	0.7672792734381112	0.7708278567852034
2023-12-21 00:42:28	147170808.3611162	-0.6660796171829803	0.4273403882009669	-0.6113249023110554	0.6660796171829803	-0.4273403882009669	0.6113249023110554	0.2783377375341344	0.7602090089042106	0.7636194206931806	0.7670968959812093
2023-12-21 00:42:37	147170842.89987335	-0.6604871280915595	0.4273266712871619	-0.6173723913749282	0.6604871280915595	-0.4273266712871619	0.6173723913749282	0.2716094735489366	0.7564363603235638	0.7598601751072028	0.7632666362371604
2023-12-21 00:42:46	147170875.31622392	-0.6548452835935935	0.42725423173855204	-0.6234031408460547	0.6548452835935935	-0.42725423173855204	0.6234031408460547	0.26482847528584996	0.7525871183917684	0.756024269377135	0.7593597752279266
2023-12-21 00:42:54	147170910.62767273	-0.6491424426602274	0.42732908128702407	-0.6292884437390388	0.6491424426602274	-0.42732908128702407	0.6292884437390388	0.2581812717352576	0.7488073930467644	0.7522567648973277	0.7555188159913903
2023-12-21 00:43:03	147170943.7650587	-0.6433930014517418	0.4272432890913775	-0.6352232816965234	0.6433930014517418	-0.4272432890913775	0.6352232816965234	0.2513858178662471	0.7448767720566861	0.7483388210161945	0.7515287036837258
2023-12-21 00:43:12	147170977.34227732	-0.6375887330272856	0.4273348203262862	-0.6409879553106763	0.6375887330272856	-0.4273348203262862	0.6409879553106763	0.24475933164913077	0.7410422497933397	0.7445157002171607	0.747630642113037
2023-12-21 00:43:20	147171013.80443227	-0.6317373820691227	0.42728430421129926	-0.646788994550091	0.6317373820691227	-0.42728430421129926	0.646788994550091	0.2380026555392705	0.737070406218135	0.7405556141736012	0.7435966779480945
2023-12-21 00:43:29	147171048.14498484	-0.6258227555321401	0.42731994679524704	-0.6524902617886849	0.6258227555321401	-0.42731994679524704	0.6524902617886849	0.23131679439650032	0.7331208606805748	0.7366170413932311	0.7395824137483685
2023-12-21 00:43:37	147171082.7791303	-0.6198689825073218	0.42723643989212023	-0.6582032125063234	0.6198689825073218	-0.42723643989212023	0.6582032125063234	0.22453279557023248	0.7290564450588986	0.7325638142184159	0.7354543909150615
2023-12-21 00:43:46	147171120.3471262	-0.6138567118052802	0.42727887145454685	-0.6637866399530336	0.6138567118052802	-0.42727887145454685	0.6637866399530336	0.21786251399659806	0.7250472551773377	0.7285648207599161	0.7313783839102544
2023-12-21 00:43:55	147171155.70229304	-0.6077907874953719	0.4273305668020186	-0.6693122928143643	0.6077907874953719	-0.4273305668020186	0.6693122928143643	0.2111999601192296	0.7210093786871683	0.7245367331735226	0.7272724915571552
2023-12-21 00:44:03	147171193.9935472	-0.6016764556659473	0.4273017418390295	-0.6748323229651902	0.6016764556659473	-0.4273017418390295	0.6748323229651902	0.20446621599794126	0.716879270813722	0.7204164465265523	0.7230747261045893
2023-12-21 00:44:12	147171230.12424427	-0.595514978587321	0.4273204090797784	-0.6802640503966336	0.595514978587321	-0.4273204090797784	0.6802640503966336	0.19778365378975354	0.712753408852808	0.7162997951263148	0.7188794402615022
2023-12-21 00:44:21	147171266.53632015	-0.5893081739651952	0.42731056959531905	-0.6856541060986445	0.5893081739651952	-0.42731056959531905	0.6856541060986445	0.19108252253085733	0.708576241442694	0.7121316046345918	0.7146323719612808
2023-12-21 00:44:29	147171305.84167814	-0.583047081692243	0.42725719942690404	-0.6910190924048609	0.583047081692243	-0.42725719942690404	0.6910190924048609	0.18433938965245353	0.7043305290173268	0.7078947203063475	0.710316428195695
2023-12-21 00:44:38	147171343.06648606	-0.5767418439994606	0.42732924316955984	-0.6962460508413914	0.5767418439994606	-0.42732924316955984	0.6962460508413914	0.1777228675870629	0.7001492764391873	0.7037213018642685	0.706061921224091
