Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1	cosPanel_2	cosPanel_3
2023-12-21 05:41:25	147169310.44466785	-0.5833380395676541	0.42763006281051347	-0.6905427292891025	0.5833380395676541	-0.42763006281051347	0.6905427292891025	0.18499767540815792	0.7048044781655509	0.7083664441841405
2023-12-21 05:41:34	147169350.8212798	-0.5770313559301489	0.4276732351807776	-0.695794810402766	0.5770313559301489	-0.4276732351807776	0.695794810402766	0.1783491450471647	0.7006006620249643	0.7041706332203835
2023-12-21 05:41:42	147169389.34943932	-0.570679569366446	0.4276232523495605	-0.7010443517764849	0.570679569366446	-0.4276232523495605	0.7010443517764849	0.1716222576384791	0.6962974052870676	0.699875463146109
2023-12-21 05:41:51	147169430.4457103	-0.5642829531329671	0.4276232494536461	-0.706203303114792	0.5642829531329671	-0.4276232494536461	0.706203303114792	0.16495064591831246	0.6920018026921697	0.6955873265778975
2023-12-21 05:42:00	147169469.6938351	-0.5578417124192754	0.4276985621636523	-0.7112570307619288	0.5578417124192754	-0.4276985621636523	0.7112570307619288	0.15835750465425738	0.6877329110820094	0.6913251606968505
2023-12-21 05:42:08	147169509.2373803	-0.5513496220610024	0.4276518529646518	-0.7163291749671306	0.5513496220610024	-0.4276518529646518	0.7163291749671306	0.1516539231474468	0.6833391646353161	0.686938363512008
2023-12-21 05:42:17	147169551.2943869	-0.5448126047479657	0.427613378526562	-0.7213362767897068	0.5448126047479657	-0.427613378526562	0.7213362767897068	0.1449667096297555	0.6789218271304776	0.6825275587745514
2023-12-21 05:42:25	147169591.46616068	-0.5382328754281126	0.4276404462092512	-0.7262430864210264	0.5382328754281126	-0.4276404462092512	0.7262430864210264	0.13835058080812565	0.6745251827322489	0.6781367546576611
2023-12-21 05:42:34	147169631.87702033	-0.5316066097447819	0.42765678909959376	-0.7310978615839914	0.5316066097447819	-0.42765678909959376	0.7310978615839914	0.13173143435707857	0.6700897047830713	0.673706795672903
2023-12-21 05:42:43	147169674.8969341	-0.524941574263487	0.42770198309197865	-0.7358718348115798	0.524941574263487	-0.42770198309197865	0.7358718348115798	0.12515321236341131	0.6656501611635369	0.669272254522594
2023-12-21 05:42:51	147169716.02774653	-0.5182317597151619	0.4276791233641178	-0.7406256886315966	0.5182317597151619	-0.4276791233641178	0.7406256886315966	0.11852146227501456	0.6611301518927655	0.6647571972223638
2023-12-21 05:43:00	147169759.6856345	-0.5114728352843129	0.4276836946770308	-0.745306779838766	0.5114728352843129	-0.4276836946770308	0.745306779838766	0.1119192054156118	0.6565980776820135	0.6602295723010319
2023-12-21 05:43:09	147169801.3896275	-0.5046779035354527	0.42761127959297124	-0.7499658707220764	0.5046779035354527	-0.42761127959297124	0.7499658707220764	0.10526441349734895	0.6519847576632241	0.6556206833515017
2023-12-21 05:43:17	147169843.43885246	-0.4978346668633086	0.42766430925630045	-0.7544957806756974	0.4978346668633086	-0.42766430925630045	0.7544957806756974	0.09872874092182846	0.6474331026947991	0.6510724947404096
2023-12-21 05:43:26	147169887.9351368	-0.4909571872430308	0.4276721957454644	-0.758984540870672	0.4909571872430308	-0.4276721957454644	0.758984540870672	0.09217099257146052	0.6428251631978049	0.6464678532658328
