Spacecraft: Sat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
21 Mar 2023 00:37:03.442    21 Mar 2023 01:10:37.340      2013.8973168    Earth           Umbra       1             2013.8973168
21 Mar 2023 02:14:01.554    21 Mar 2023 02:47:35.368      2013.8140977    Earth           Umbra       2             2013.8140977
21 Mar 2023 03:50:59.634    21 Mar 2023 04:24:33.375      2013.7410516    Earth           Umbra       3             2013.7410516
21 Mar 2023 05:27:57.723    21 Mar 2023 06:01:31.393      2013.6696444    Earth           Umbra       4             2013.6696444
21 Mar 2023 07:04:55.890    21 Mar 2023 07:38:29.473      2013.5834980    Earth           Umbra       5             2013.5834980
21 Mar 2023 08:41:54.138    21 Mar 2023 09:15:27.624      2013.4866072    Earth           Umbra       6             2013.4866072
21 Mar 2023 10:18:52.372    21 Mar 2023 10:52:25.771      2013.3984281    Earth           Umbra       7             2013.3984281
21 Mar 2023 11:55:50.512    21 Mar 2023 12:29:23.843      2013.3305284    Earth           Umbra       8             2013.3305284
21 Mar 2023 13:32:48.584    21 Mar 2023 14:06:21.861      2013.2769194    Earth           Umbra       9             2013.2769194
21 Mar 2023 15:09:46.662    21 Mar 2023 15:43:19.882      2013.2201199    Earth           Umbra       10            2013.2201199
21 Mar 2023 16:46:44.778    21 Mar 2023 17:20:17.925      2013.1468456    Earth           Umbra       11            2013.1468456
21 Mar 2023 18:23:42.939    21 Mar 2023 18:57:16.003      2013.0644082    Earth           Umbra       12            2013.0644082
21 Mar 2023 20:00:41.148    21 Mar 2023 20:34:14.141      2012.9932132    Earth           Umbra       13            2012.9932132
21 Mar 2023 21:37:39.376    21 Mar 2023 22:11:12.312      2012.9363358    Earth           Umbra       14            2012.9363358
21 Mar 2023 23:14:37.574    21 Mar 2023 23:48:10.447      2012.8732993    Earth           Umbra       15            2012.8732993
22 Mar 2023 00:51:35.723    22 Mar 2023 01:25:08.516      2012.7930405    Earth           Umbra       16            2012.7930405
22 Mar 2023 02:28:33.829    22 Mar 2023 03:02:06.539      2012.7106779    Earth           Umbra       17            2012.7106779
22 Mar 2023 04:05:31.906    22 Mar 2023 04:39:04.545      2012.6389092    Earth           Umbra       18            2012.6389092
22 Mar 2023 05:42:30.003    22 Mar 2023 06:16:02.569      2012.5659401    Earth           Umbra       19            2012.5659401
22 Mar 2023 07:19:28.184    22 Mar 2023 07:53:00.661      2012.4771821    Earth           Umbra       20            2012.4771821
22 Mar 2023 08:56:26.438    22 Mar 2023 09:29:58.818      2012.3802079    Earth           Umbra       21            2012.3802079
22 Mar 2023 10:33:24.662    22 Mar 2023 11:06:56.956      2012.2946827    Earth           Umbra       22            2012.2946827
22 Mar 2023 12:10:22.787    22 Mar 2023 12:43:55.017      2012.2296002    Earth           Umbra       23            2012.2296002
22 Mar 2023 13:47:20.856    22 Mar 2023 14:20:53.032      2012.1765535    Earth           Umbra       24            2012.1765535
22 Mar 2023 15:24:18.938    22 Mar 2023 15:57:51.056      2012.1175516    Earth           Umbra       25            2012.1175516
22 Mar 2023 17:01:17.060    22 Mar 2023 17:34:49.102      2012.0417102    Earth           Umbra       26            2012.0417102
22 Mar 2023 18:38:15.229    22 Mar 2023 19:11:47.188      2011.9596573    Earth           Umbra       27            2011.9596573
22 Mar 2023 20:15:13.443    22 Mar 2023 20:48:45.334      2011.8911135    Earth           Umbra       28            2011.8911135
22 Mar 2023 21:52:11.670    22 Mar 2023 22:25:43.505      2011.8347428    Earth           Umbra       29            2011.8347428
22 Mar 2023 23:29:09.861    23 Mar 2023 00:02:41.630      2011.7689692    Earth           Umbra       30            2011.7689692
23 Mar 2023 01:06:08.003    23 Mar 2023 01:39:39.690      2011.6868798    Earth           Umbra       31            2011.6868798
23 Mar 2023 02:43:06.104    23 Mar 2023 03:16:37.709      2011.6057804    Earth           Umbra       32            2011.6057804
23 Mar 2023 04:20:04.180    23 Mar 2023 04:53:35.715      2011.5350214    Earth           Umbra       33            2011.5350214
23 Mar 2023 05:57:02.286    23 Mar 2023 06:30:33.746      2011.4601418    Earth           Umbra       34            2011.4601418
23 Mar 2023 07:34:00.481    23 Mar 2023 08:07:31.851      2011.3690216    Earth           Umbra       35            2011.3690216
23 Mar 2023 09:10:58.739    23 Mar 2023 09:44:30.011      2011.2725200    Earth           Umbra       36            2011.2725200
23 Mar 2023 10:47:56.950    23 Mar 2023 11:21:28.140      2011.1899106    Earth           Umbra       37            2011.1899106
23 Mar 2023 12:24:55.062    23 Mar 2023 12:58:26.190      2011.1274628    Earth           Umbra       38            2011.1274628
23 Mar 2023 14:01:53.129    23 Mar 2023 14:35:24.204      2011.0745707    Earth           Umbra       39            2011.0745707
23 Mar 2023 15:38:51.217    23 Mar 2023 16:12:22.230      2011.0131398    Earth           Umbra       40            2011.0131398
23 Mar 2023 17:15:49.346    23 Mar 2023 17:49:20.281      2010.9350727    Earth           Umbra       41            2010.9350727
23 Mar 2023 18:52:47.521    23 Mar 2023 19:26:18.375      2010.8539904    Earth           Umbra       42            2010.8539904
23 Mar 2023 20:29:45.741    23 Mar 2023 21:03:16.529      2010.7881114    Earth           Umbra       43            2010.7881114
23 Mar 2023 22:06:43.965    23 Mar 2023 22:40:14.697      2010.7317058    Earth           Umbra       44            2010.7317058
23 Mar 2023 23:43:42.149    24 Mar 2023 00:17:12.812      2010.6630540    Earth           Umbra       45            2010.6630540
24 Mar 2023 01:20:40.285    24 Mar 2023 01:54:10.864      2010.5796661    Earth           Umbra       46            2010.5796661
24 Mar 2023 02:57:38.380    24 Mar 2023 03:31:08.880      2010.5001481    Earth           Umbra       47            2010.5001481
24 Mar 2023 04:34:36.456    24 Mar 2023 05:08:06.886      2010.4300598    Earth           Umbra       48            2010.4300598
24 Mar 2023 06:11:34.573    24 Mar 2023 06:45:04.926      2010.3529938    Earth           Umbra       49            2010.3529938
24 Mar 2023 07:48:32.783    24 Mar 2023 08:22:03.043      2010.2598504    Earth           Umbra       50            2010.2598504
24 Mar 2023 09:25:31.041    24 Mar 2023 09:59:01.205      2010.1643652    Earth           Umbra       51            2010.1643652
24 Mar 2023 11:02:29.238    24 Mar 2023 11:35:59.323      2010.0848614    Earth           Umbra       52            2010.0848614
24 Mar 2023 12:39:27.339    24 Mar 2023 13:12:57.364      2010.0248185    Earth           Umbra       53            2010.0248185
24 Mar 2023 14:16:25.406    24 Mar 2023 14:49:55.378      2009.9716717    Earth           Umbra       54            2009.9716717
24 Mar 2023 15:53:23.500    24 Mar 2023 16:26:53.407      2009.9076624    Earth           Umbra       55            2009.9076624
24 Mar 2023 17:30:21.635    24 Mar 2023 18:03:51.463      2009.8277921    Earth           Umbra       56            2009.8277921
24 Mar 2023 19:07:19.818    24 Mar 2023 19:40:49.567      2009.7482314    Earth           Umbra       57            2009.7482314
24 Mar 2023 20:44:18.042    24 Mar 2023 21:17:47.727      2009.6849110    Earth           Umbra       58            2009.6849110
24 Mar 2023 22:21:16.263    24 Mar 2023 22:54:45.891      2009.6279249    Earth           Umbra       59            2009.6279249
24 Mar 2023 23:58:14.440    25 Mar 2023 00:31:43.996      2009.5563825    Earth           Umbra       60            2009.5563825
25 Mar 2023 01:35:12.569    25 Mar 2023 02:08:42.041      2009.4722698    Earth           Umbra       61            2009.4722698
25 Mar 2023 03:12:10.660    25 Mar 2023 03:45:40.054      2009.3945469    Earth           Umbra       62            2009.3945469
25 Mar 2023 04:49:08.737    25 Mar 2023 05:22:38.062      2009.3247396    Earth           Umbra       63            2009.3247396
25 Mar 2023 06:26:06.866    25 Mar 2023 06:59:36.112      2009.2452961    Earth           Umbra       64            2009.2452961
25 Mar 2023 08:03:05.090    25 Mar 2023 08:36:34.240      2009.1505452    Earth           Umbra       65            2009.1505452
25 Mar 2023 09:40:03.346    25 Mar 2023 10:13:32.402      2009.0565967    Earth           Umbra       66            2009.0565967
25 Mar 2023 11:17:01.528    25 Mar 2023 11:50:30.509      2008.9803191    Earth           Umbra       67            2008.9803191
25 Mar 2023 12:53:59.620    25 Mar 2023 13:27:28.542      2008.9224067    Earth           Umbra       68            2008.9224067
25 Mar 2023 14:30:57.688    25 Mar 2023 15:04:26.557      2008.8686090    Earth           Umbra       69            2008.8686090
25 Mar 2023 16:07:55.788    25 Mar 2023 16:41:24.590      2008.8019575    Earth           Umbra       70            2008.8019575
25 Mar 2023 17:44:53.930    25 Mar 2023 18:18:22.651      2008.7207818    Earth           Umbra       71            2008.7207818
25 Mar 2023 19:21:52.121    25 Mar 2023 19:55:20.764      2008.6432296    Earth           Umbra       72            2008.6432296
25 Mar 2023 20:58:50.348    25 Mar 2023 21:32:18.930      2008.5822515    Earth           Umbra       73            2008.5822515
25 Mar 2023 22:35:48.564    25 Mar 2023 23:09:17.088      2008.5241649    Earth           Umbra       74            2008.5241649
26 Mar 2023 00:12:46.734    26 Mar 2023 00:46:15.184      2008.4498455    Earth           Umbra       75            2008.4498455
26 Mar 2023 01:49:44.857    26 Mar 2023 02:23:13.223      2008.3655948    Earth           Umbra       76            2008.3655948
26 Mar 2023 03:26:42.944    26 Mar 2023 04:00:11.233      2008.2897761    Earth           Umbra       77            2008.2897761
26 Mar 2023 05:03:41.025    26 Mar 2023 05:37:09.244      2008.2198324    Earth           Umbra       78            2008.2198324
26 Mar 2023 06:40:39.167    26 Mar 2023 07:14:07.305      2008.1379162    Earth           Umbra       79            2008.1379162
26 Mar 2023 08:17:37.403    26 Mar 2023 08:51:05.445      2008.0420397    Earth           Umbra       80            2008.0420397
26 Mar 2023 09:54:35.654    26 Mar 2023 10:28:03.604      2007.9501054    Earth           Umbra       81            2007.9501054
26 Mar 2023 11:31:33.822    26 Mar 2023 12:05:01.699      2007.8771093    Earth           Umbra       82            2007.8771093
26 Mar 2023 13:08:31.905    26 Mar 2023 13:41:59.726      2007.8210130    Earth           Umbra       83            2007.8210130
26 Mar 2023 14:45:29.977    26 Mar 2023 15:18:57.743      2007.7661915    Earth           Umbra       84            2007.7661915
26 Mar 2023 16:22:28.082    26 Mar 2023 16:55:55.779      2007.6969255    Earth           Umbra       85            2007.6969255
26 Mar 2023 17:59:26.231    26 Mar 2023 18:32:53.846      2007.6149976    Earth           Umbra       86            2007.6149976
26 Mar 2023 19:36:24.430    26 Mar 2023 20:09:51.970      2007.5398663    Earth           Umbra       87            2007.5398663
26 Mar 2023 21:13:22.659    26 Mar 2023 21:46:50.140      2007.4809119    Earth           Umbra       88            2007.4809119
26 Mar 2023 22:50:20.870    26 Mar 2023 23:23:48.291      2007.4212549    Earth           Umbra       89            2007.4212549
27 Mar 2023 00:27:19.033    27 Mar 2023 01:00:46.378      2007.3443949    Earth           Umbra       90            2007.3443949
27 Mar 2023 02:04:17.151    27 Mar 2023 02:37:44.411      2007.2605814    Earth           Umbra       91            2007.2605814
27 Mar 2023 03:41:15.234    27 Mar 2023 04:14:42.420      2007.1866665    Earth           Umbra       92            2007.1866665
27 Mar 2023 05:18:13.319    27 Mar 2023 05:51:40.436      2007.1161646    Earth           Umbra       93            2007.1161646
27 Mar 2023 06:55:11.477    27 Mar 2023 07:28:38.509      2007.0317825    Earth           Umbra       94            2007.0317825
27 Mar 2023 08:32:09.723    27 Mar 2023 09:05:36.658      2006.9353069    Earth           Umbra       95            2006.9353069
27 Mar 2023 10:09:07.967    27 Mar 2023 10:42:34.813      2006.8458190    Earth           Umbra       96            2006.8458190
27 Mar 2023 11:46:06.120    27 Mar 2023 12:19:32.896      2006.7760909    Earth           Umbra       97            2006.7760909
27 Mar 2023 13:23:04.197    27 Mar 2023 13:56:30.918      2006.7214684    Earth           Umbra       98            2006.7214684
27 Mar 2023 15:00:02.272    27 Mar 2023 15:33:28.938      2006.6652872    Earth           Umbra       99            2006.6652872
27 Mar 2023 16:37:00.384    27 Mar 2023 17:10:26.978      2006.5935289    Earth           Umbra       100           2006.5935289
27 Mar 2023 18:13:58.541    27 Mar 2023 18:47:25.053      2006.5114414    Earth           Umbra       101           2006.5114414
27 Mar 2023 19:50:56.747    27 Mar 2023 20:24:23.186      2006.4390472    Earth           Umbra       102           2006.4390472
27 Mar 2023 21:27:54.977    27 Mar 2023 22:01:21.359      2006.3817099    Earth           Umbra       103           2006.3817099
27 Mar 2023 23:04:53.183    27 Mar 2023 23:38:19.503      2006.3200891    Earth           Umbra       104           2006.3200891
28 Mar 2023 00:41:51.339    28 Mar 2023 01:15:17.580      2006.2410398    Earth           Umbra       105           2006.2410398
28 Mar 2023 02:18:49.451    28 Mar 2023 02:52:15.609      2006.1581992    Earth           Umbra       106           2006.1581992
28 Mar 2023 03:55:47.531    28 Mar 2023 04:29:13.617      2006.0860797    Earth           Umbra       107           2006.0860797
28 Mar 2023 05:32:45.624    28 Mar 2023 06:06:11.638      2006.0146156    Earth           Umbra       108           2006.0146156
28 Mar 2023 07:09:43.796    28 Mar 2023 07:43:09.724      2005.9278792    Earth           Umbra       109           2005.9278792
28 Mar 2023 08:46:42.050    28 Mar 2023 09:20:07.881      2005.8313665    Earth           Umbra       110           2005.8313665
28 Mar 2023 10:23:40.285    28 Mar 2023 10:57:06.030      2005.7446965    Earth           Umbra       111           2005.7446965
28 Mar 2023 12:00:38.424    28 Mar 2023 12:34:04.102      2005.6781613    Earth           Umbra       112           2005.6781613
28 Mar 2023 13:37:36.497    28 Mar 2023 14:11:02.121      2005.6246465    Earth           Umbra       113           2005.6246465
28 Mar 2023 15:14:34.577    28 Mar 2023 15:48:00.144      2005.5668173    Earth           Umbra       114           2005.5668173
28 Mar 2023 16:51:32.696    28 Mar 2023 17:24:58.188      2005.4927818    Earth           Umbra       115           2005.4927818
28 Mar 2023 18:28:30.860    28 Mar 2023 19:01:56.271      2005.4111478    Earth           Umbra       116           2005.4111478
28 Mar 2023 20:05:29.073    28 Mar 2023 20:38:54.414      2005.3417001    Earth           Umbra       117           2005.3417001
28 Mar 2023 21:42:27.303    28 Mar 2023 22:15:52.588      2005.2855057    Earth           Umbra       118           2005.2855057
28 Mar 2023 23:19:25.502    28 Mar 2023 23:52:50.724      2005.2216221    Earth           Umbra       119           2005.2216221
29 Mar 2023 00:56:23.652    29 Mar 2023 01:29:48.793      2005.1408311    Earth           Umbra       120           2005.1408311
29 Mar 2023 02:33:21.758    29 Mar 2023 03:06:46.818      2005.0594410    Earth           Umbra       121           2005.0594410
29 Mar 2023 04:10:19.837    29 Mar 2023 04:43:44.826      2004.9889124    Earth           Umbra       122           2004.9889124
29 Mar 2023 05:47:17.938    29 Mar 2023 06:20:42.854      2004.9161221    Earth           Umbra       123           2004.9161221
29 Mar 2023 07:24:16.127    29 Mar 2023 07:57:40.954      2004.8272440    Earth           Umbra       124           2004.8272440
29 Mar 2023 09:01:14.386    29 Mar 2023 09:34:39.117      2004.7312641    Earth           Umbra       125           2004.7312641
29 Mar 2023 10:38:12.610    29 Mar 2023 11:11:37.258      2004.6477215    Earth           Umbra       126           2004.6477215
29 Mar 2023 12:15:10.735    29 Mar 2023 12:48:35.319      2004.5842437    Earth           Umbra       127           2004.5842437
29 Mar 2023 13:52:08.806    29 Mar 2023 14:25:33.337      2004.5314603    Earth           Umbra       128           2004.5314603
29 Mar 2023 15:29:06.891    29 Mar 2023 16:02:31.363      2004.4717503    Earth           Umbra       129           2004.4717503
29 Mar 2023 17:06:05.017    29 Mar 2023 17:39:29.413      2004.3957486    Earth           Umbra       130           2004.3957486
29 Mar 2023 18:43:03.190    29 Mar 2023 19:16:27.505      2004.3151755    Earth           Umbra       131           2004.3151755
29 Mar 2023 20:20:01.408    29 Mar 2023 20:53:25.657      2004.2487644    Earth           Umbra       132           2004.2487644
29 Mar 2023 21:56:59.637    29 Mar 2023 22:30:23.830      2004.1932003    Earth           Umbra       133           2004.1932003
29 Mar 2023 23:33:57.830    30 Mar 2023 00:07:21.957      2004.1268662    Earth           Umbra       134           2004.1268662
30 Mar 2023 01:10:55.973    30 Mar 2023 01:44:20.018      2004.0448585    Earth           Umbra       135           2004.0448585
30 Mar 2023 02:47:54.075    30 Mar 2023 03:21:18.040      2003.9653100    Earth           Umbra       136           2003.9653100
30 Mar 2023 04:24:52.153    30 Mar 2023 04:58:16.050      2003.8960899    Earth           Umbra       137           2003.8960899
30 Mar 2023 06:01:50.265    30 Mar 2023 06:35:14.087      2003.8216677    Earth           Umbra       138           2003.8216677
30 Mar 2023 07:38:48.469    30 Mar 2023 08:12:12.200      2003.7309549    Earth           Umbra       139           2003.7309549
30 Mar 2023 09:15:46.731    30 Mar 2023 09:49:10.367      2003.6360770    Earth           Umbra       140           2003.6360770
30 Mar 2023 10:52:44.943    30 Mar 2023 11:26:08.499      2003.5558999    Earth           Umbra       141           2003.5558999
30 Mar 2023 12:29:43.056    30 Mar 2023 13:03:06.551      2003.4952930    Earth           Umbra       142           2003.4952930
30 Mar 2023 14:06:41.126    30 Mar 2023 14:40:04.568      2003.4428579    Earth           Umbra       143           2003.4428579
30 Mar 2023 15:43:39.217    30 Mar 2023 16:17:02.598      2003.3811057    Earth           Umbra       144           2003.3811057
30 Mar 2023 17:20:37.350    30 Mar 2023 17:54:00.653      2003.3035353    Earth           Umbra       145           2003.3035353
30 Mar 2023 18:57:35.530    30 Mar 2023 19:30:58.755      2003.2246001    Earth           Umbra       146           2003.2246001
30 Mar 2023 20:34:33.754    30 Mar 2023 21:07:56.916      2003.1611987    Earth           Umbra       147           2003.1611987
30 Mar 2023 22:11:31.981    30 Mar 2023 22:44:55.087      2003.1057282    Earth           Umbra       148           2003.1057282
30 Mar 2023 23:48:30.167    31 Mar 2023 00:21:53.204      2003.0368824    Earth           Umbra       149           2003.0368824
31 Mar 2023 01:25:28.305    31 Mar 2023 01:58:51.259      2002.9542369    Earth           Umbra       150           2002.9542369
31 Mar 2023 03:02:26.402    31 Mar 2023 03:35:49.279      2002.8768274    Earth           Umbra       151           2002.8768274
31 Mar 2023 04:39:24.481    31 Mar 2023 05:12:47.290      2002.8085650    Earth           Umbra       152           2002.8085650
31 Mar 2023 06:16:22.605    31 Mar 2023 06:49:45.337      2002.7322833    Earth           Umbra       153           2002.7322833
31 Mar 2023 07:53:20.823    31 Mar 2023 08:26:43.463      2002.6401264    Earth           Umbra       154           2002.6401264
31 Mar 2023 09:30:19.086    31 Mar 2023 10:03:41.633      2002.5468984    Earth           Umbra       155           2002.5468984
31 Mar 2023 11:07:17.284    31 Mar 2023 11:40:39.754      2002.4702571    Earth           Umbra       156           2002.4702571
31 Mar 2023 12:44:15.386    31 Mar 2023 13:17:37.799      2002.4122843    Earth           Umbra       157           2002.4122843
31 Mar 2023 14:21:13.457    31 Mar 2023 14:54:35.817      2002.3598231    Earth           Umbra       158           2002.3598231
31 Mar 2023 15:58:11.555    31 Mar 2023 16:31:33.851      2002.2959449    Earth           Umbra       159           2002.2959449
31 Mar 2023 17:35:09.695    31 Mar 2023 18:08:31.912      2002.2172756    Earth           Umbra       160           2002.2172756
31 Mar 2023 19:12:07.884    31 Mar 2023 19:45:30.024      2002.1405123    Earth           Umbra       161           2002.1405123
31 Mar 2023 20:49:06.112    31 Mar 2023 21:22:28.192      2002.0799718    Earth           Umbra       162           2002.0799718
31 Mar 2023 22:26:04.336    31 Mar 2023 22:59:26.360      2002.0240757    Earth           Umbra       163           2002.0240757
01 Apr 2023 00:03:02.515    01 Apr 2023 00:36:24.468      2001.9527770    Earth           Umbra       164           2001.9527770
01 Apr 2023 01:40:00.647    01 Apr 2023 02:13:22.517      2001.8701019    Earth           Umbra       165           2001.8701019
01 Apr 2023 03:16:58.740    01 Apr 2023 03:50:20.535      2001.7950181    Earth           Umbra       166           2001.7950181
01 Apr 2023 04:53:56.822    01 Apr 2023 05:27:18.549      2001.7273196    Earth           Umbra       167           2001.7273196
01 Apr 2023 06:30:54.959    01 Apr 2023 07:04:16.608      2001.6490422    Earth           Umbra       168           2001.6490422
01 Apr 2023 08:07:53.191    01 Apr 2023 08:41:14.747      2001.5559038    Earth           Umbra       169           2001.5559038
01 Apr 2023 09:44:51.452    01 Apr 2023 10:18:12.917      2001.4648373    Earth           Umbra       170           2001.4648373
01 Apr 2023 11:21:49.635    01 Apr 2023 11:55:11.027      2001.3918287    Earth           Umbra       171           2001.3918287
01 Apr 2023 12:58:47.729    01 Apr 2023 13:32:09.065      2001.3362158    Earth           Umbra       172           2001.3362158
01 Apr 2023 14:35:45.802    01 Apr 2023 15:09:07.085      2001.2833711    Earth           Umbra       173           2001.2833711
01 Apr 2023 16:12:43.906    01 Apr 2023 16:46:05.124      2001.2173668    Earth           Umbra       174           2001.2173668
01 Apr 2023 17:49:42.054    01 Apr 2023 18:23:03.192      2001.1381323    Earth           Umbra       175           2001.1381323
01 Apr 2023 19:26:40.251    01 Apr 2023 20:00:01.315      2001.0640028    Earth           Umbra       176           2001.0640028
01 Apr 2023 21:03:38.483    01 Apr 2023 21:36:59.489      2001.0060690    Earth           Umbra       177           2001.0060690
01 Apr 2023 22:40:36.702    01 Apr 2023 23:13:57.652      2000.9492588    Earth           Umbra       178           2000.9492588
02 Apr 2023 00:17:34.875    02 Apr 2023 00:50:55.751      2000.8756963    Earth           Umbra       179           2000.8756963
02 Apr 2023 01:54:33.001    02 Apr 2023 02:27:53.795      2000.7935971    Earth           Umbra       180           2000.7935971
02 Apr 2023 03:31:31.091    02 Apr 2023 04:04:51.812      2000.7209157    Earth           Umbra       181           2000.7209157
02 Apr 2023 05:08:29.177    02 Apr 2023 05:41:49.830      2000.6533718    Earth           Umbra       182           2000.6533718
02 Apr 2023 06:45:27.328    02 Apr 2023 07:18:47.901      2000.5730558    Earth           Umbra       183           2000.5730558
02 Apr 2023 08:22:25.573    02 Apr 2023 08:55:46.052      2000.4794534    Earth           Umbra       184           2000.4794534
02 Apr 2023 09:59:23.829    02 Apr 2023 10:32:44.220      2000.3910172    Earth           Umbra       185           2000.3910172
02 Apr 2023 11:36:21.998    02 Apr 2023 12:09:42.319      2000.3216700    Earth           Umbra       186           2000.3216700
02 Apr 2023 13:13:20.084    02 Apr 2023 13:46:40.352      2000.2681078    Earth           Umbra       187           2000.2681078
02 Apr 2023 14:50:18.160    02 Apr 2023 15:23:38.375      2000.2145496    Earth           Umbra       188           2000.2145496
02 Apr 2023 16:27:16.272    02 Apr 2023 17:00:36.418      2000.1465103    Earth           Umbra       189           2000.1465103
02 Apr 2023 18:04:14.427    02 Apr 2023 18:37:34.494      2000.0672907    Earth           Umbra       190           2000.0672907
02 Apr 2023 19:41:12.632    02 Apr 2023 20:14:32.628      1999.9961676    Earth           Umbra       191           1999.9961676
02 Apr 2023 21:18:10.866    02 Apr 2023 21:51:30.807      1999.9404875    Earth           Umbra       192           1999.9404875
02 Apr 2023 22:55:09.081    02 Apr 2023 23:28:28.964      1999.8823383    Earth           Umbra       193           1999.8823383
03 Apr 2023 00:32:07.248    03 Apr 2023 01:05:27.055      1999.8068214    Earth           Umbra       194           1999.8068214
03 Apr 2023 02:09:05.368    03 Apr 2023 02:42:25.094      1999.7258783    Earth           Umbra       195           1999.7258783
03 Apr 2023 03:46:03.455    03 Apr 2023 04:19:23.111      1999.6555633    Earth           Umbra       196           1999.6555633
03 Apr 2023 05:23:01.547    03 Apr 2023 05:56:21.135      1999.5877633    Earth           Umbra       197           1999.5877633
03 Apr 2023 06:59:59.714    03 Apr 2023 07:33:19.220      1999.5054742    Earth           Umbra       198           1999.5054742
03 Apr 2023 08:36:57.969    03 Apr 2023 09:10:17.381      1999.4119611    Earth           Umbra       199           1999.4119611
03 Apr 2023 10:13:56.218    03 Apr 2023 10:47:15.544      1999.3265657    Earth           Umbra       200           1999.3265657
03 Apr 2023 11:50:54.372    03 Apr 2023 12:24:13.633      1999.2608458    Earth           Umbra       201           1999.2608458
03 Apr 2023 13:27:52.453    03 Apr 2023 14:01:11.662      1999.2089988    Earth           Umbra       202           1999.2089988
03 Apr 2023 15:04:50.534    03 Apr 2023 15:38:09.689      1999.1544395    Earth           Umbra       203           1999.1544395
03 Apr 2023 16:41:48.653    03 Apr 2023 17:15:07.737      1999.0845448    Earth           Umbra       204           1999.0845448
03 Apr 2023 18:18:46.816    03 Apr 2023 18:52:05.822      1999.0059475    Earth           Umbra       205           1999.0059475
03 Apr 2023 19:55:45.029    03 Apr 2023 20:29:03.967      1998.9380993    Earth           Umbra       206           1998.9380993
03 Apr 2023 21:32:43.264    03 Apr 2023 22:06:02.149      1998.8842413    Earth           Umbra       207           1998.8842413
03 Apr 2023 23:09:41.474    03 Apr 2023 23:43:00.298      1998.8244153    Earth           Umbra       208           1998.8244153
04 Apr 2023 00:46:39.634    04 Apr 2023 01:19:58.381      1998.7473575    Earth           Umbra       209           1998.7473575
04 Apr 2023 02:23:37.750    04 Apr 2023 02:56:56.418      1998.6681007    Earth           Umbra       210           1998.6681007
04 Apr 2023 04:00:35.834    04 Apr 2023 04:33:54.434      1998.6000118    Earth           Umbra       211           1998.6000118
04 Apr 2023 05:37:33.934    04 Apr 2023 06:10:52.466      1998.5315749    Earth           Umbra       212           1998.5315749
04 Apr 2023 07:14:32.118    04 Apr 2023 07:47:50.565      1998.4474773    Earth           Umbra       213           1998.4474773
04 Apr 2023 08:51:30.380    04 Apr 2023 09:24:48.735      1998.3546283    Earth           Umbra       214           1998.3546283
04 Apr 2023 10:28:28.619    04 Apr 2023 11:01:46.892      1998.2726203    Earth           Umbra       215           1998.2726203
