Spacecraft: Sat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
25 Jul 2012 04:10:35.699    25 Jul 2012 04:21:36.837      661.13814474    Earth           Umbra       1101          661.13814474
25 Jul 2012 05:48:47.774    25 Jul 2012 05:59:46.624      658.85048616    Earth           Umbra       1102          658.85048616
25 Jul 2012 07:26:59.992    25 Jul 2012 07:37:56.200      656.20884073    Earth           Umbra       1103          656.20884073
25 Jul 2012 09:05:12.460    25 Jul 2012 09:16:05.595      653.13443545    Earth           Umbra       1104          653.13443545
25 Jul 2012 10:43:25.127    25 Jul 2012 10:54:14.946      649.81883629    Earth           Umbra       1105          649.81883629
25 Jul 2012 12:21:37.761    25 Jul 2012 12:32:24.501      646.73994973    Earth           Umbra       1106          646.73994973
25 Jul 2012 13:59:50.153    25 Jul 2012 14:10:34.331      644.17790493    Earth           Umbra       1107          644.17790493
25 Jul 2012 15:38:02.401    25 Jul 2012 15:48:44.160      641.75903855    Earth           Umbra       1108          641.75903855
25 Jul 2012 17:16:14.749    25 Jul 2012 17:26:53.734      638.98501071    Earth           Umbra       1109          638.98501071
25 Jul 2012 18:54:27.213    25 Jul 2012 19:05:03.150      635.93698642    Earth           Umbra       1110          635.93698642
25 Jul 2012 20:32:39.695    25 Jul 2012 20:43:12.595      632.90055053    Earth           Umbra       1111          632.90055053
25 Jul 2012 22:10:52.292    25 Jul 2012 22:21:22.049      629.75673052    Earth           Umbra       1112          629.75673052
25 Jul 2012 23:49:05.117    25 Jul 2012 23:59:31.496      626.37924651    Earth           Umbra       1113          626.37924651
26 Jul 2012 01:27:17.950    26 Jul 2012 01:37:41.084      623.13400190    Earth           Umbra       1114          623.13400190
26 Jul 2012 03:05:30.479    26 Jul 2012 03:15:50.859      620.37943464    Earth           Umbra       1115          620.37943464
26 Jul 2012 04:43:42.728    26 Jul 2012 04:54:00.632      617.90407214    Earth           Umbra       1116          617.90407214
26 Jul 2012 06:21:54.975    26 Jul 2012 06:32:10.219      615.24383524    Earth           Umbra       1117          615.24383524
26 Jul 2012 08:00:07.437    26 Jul 2012 08:10:19.576      612.13879399    Earth           Umbra       1118          612.13879399
26 Jul 2012 09:38:20.172    26 Jul 2012 09:48:28.761      608.58894966    Earth           Umbra       1119          608.58894966
26 Jul 2012 11:16:33.052    26 Jul 2012 11:26:37.977      604.92500227    Earth           Umbra       1120          604.92500227
26 Jul 2012 12:54:45.792    26 Jul 2012 13:04:47.474      601.68158419    Earth           Umbra       1121          601.68158419
26 Jul 2012 14:32:58.265    26 Jul 2012 14:42:57.202      598.93683287    Earth           Umbra       1122          598.93683287
26 Jul 2012 16:11:10.687    26 Jul 2012 16:21:06.811      596.12355006    Earth           Umbra       1123          596.12355006
26 Jul 2012 17:49:23.268    26 Jul 2012 17:59:16.139      592.87099466    Earth           Umbra       1124          592.87099466
26 Jul 2012 19:27:35.934    26 Jul 2012 19:37:25.378      589.44418483    Earth           Umbra       1125          589.44418483
26 Jul 2012 21:05:48.623    26 Jul 2012 21:15:34.660      586.03632795    Earth           Umbra       1126          586.03632795
26 Jul 2012 22:44:01.500    26 Jul 2012 22:53:43.917      582.41667693    Earth           Umbra       1127          582.41667693
27 Jul 2012 00:22:14.582    27 Jul 2012 00:31:53.195      578.61384507    Earth           Umbra       1128          578.61384507
27 Jul 2012 02:00:27.538    27 Jul 2012 02:10:02.670      575.13127306    Earth           Umbra       1129          575.13127306
27 Jul 2012 03:38:40.130    27 Jul 2012 03:48:12.309      572.17979069    Earth           Umbra       1130          572.17979069
27 Jul 2012 05:16:52.517    27 Jul 2012 05:26:21.877      569.36022806    Earth           Umbra       1131          569.36022806
27 Jul 2012 06:55:05.008    27 Jul 2012 07:04:31.211      566.20314525    Earth           Umbra       1132          566.20314525
27 Jul 2012 08:33:17.779    27 Jul 2012 08:42:40.296      562.51735567    Earth           Umbra       1133          562.51735567
27 Jul 2012 10:11:30.827    27 Jul 2012 10:20:49.237      558.40982163    Earth           Umbra       1134          558.40982163
27 Jul 2012 11:49:43.931    27 Jul 2012 11:58:58.302      554.37191165    Earth           Umbra       1135          554.37191165
27 Jul 2012 13:27:56.790    27 Jul 2012 13:37:07.706      550.91681384    Earth           Umbra       1136          550.91681384
27 Jul 2012 15:06:09.407    27 Jul 2012 15:15:17.255      547.84734466    Earth           Umbra       1137          547.84734466
27 Jul 2012 16:44:22.087    27 Jul 2012 16:53:26.567      544.47987587    Earth           Umbra       1138          544.47987587
27 Jul 2012 18:22:34.953    27 Jul 2012 18:31:35.613      540.66036518    Earth           Umbra       1139          540.66036518
27 Jul 2012 20:00:47.865    27 Jul 2012 20:09:44.637      536.77215830    Earth           Umbra       1140          536.77215830
27 Jul 2012 21:39:00.843    27 Jul 2012 21:47:53.686      532.84288847    Earth           Umbra       1141          532.84288847
27 Jul 2012 23:17:14.076    27 Jul 2012 23:26:02.682      528.60628590    Earth           Umbra       1142          528.60628590
28 Jul 2012 00:55:27.436    28 Jul 2012 01:04:11.752      524.31596958    Earth           Umbra       1143          524.31596958
28 Jul 2012 02:33:40.529    28 Jul 2012 02:42:21.067      520.53769471    Earth           Umbra       1144          520.53769471
28 Jul 2012 04:11:53.243    28 Jul 2012 04:20:30.501      517.25849459    Earth           Umbra       1145          517.25849459
28 Jul 2012 05:50:05.863    28 Jul 2012 05:58:39.786      513.92256356    Earth           Umbra       1146          513.92256356
28 Jul 2012 07:28:18.696    28 Jul 2012 07:36:48.788      510.09124004    Earth           Umbra       1147          510.09124004
28 Jul 2012 09:06:31.869    28 Jul 2012 09:14:57.522      505.65250085    Earth           Umbra       1148          505.65250085
28 Jul 2012 10:44:45.294    28 Jul 2012 10:53:06.160      500.86667072    Earth           Umbra       1149          500.86667072
28 Jul 2012 12:22:58.651    28 Jul 2012 12:31:15.038      496.38708704    Earth           Umbra       1150          496.38708704
28 Jul 2012 14:01:11.679    28 Jul 2012 14:09:24.276      492.59649297    Earth           Umbra       1151          492.59649297
28 Jul 2012 15:39:24.549    28 Jul 2012 15:47:33.527      488.97841042    Earth           Umbra       1152          488.97841042
28 Jul 2012 17:17:37.598    28 Jul 2012 17:25:42.444      484.84630933    Earth           Umbra       1153          484.84630933
28 Jul 2012 18:55:50.826    28 Jul 2012 19:03:51.144      480.31808190    Earth           Umbra       1154          480.31808190
28 Jul 2012 20:34:04.075    28 Jul 2012 20:41:59.868      475.79284902    Earth           Umbra       1155          475.79284902
28 Jul 2012 22:12:17.474    28 Jul 2012 22:20:08.569      471.09555096    Earth           Umbra       1156          471.09555096
28 Jul 2012 23:50:31.165    28 Jul 2012 23:58:17.202      466.03704861    Earth           Umbra       1157          466.03704861
29 Jul 2012 01:28:44.853    29 Jul 2012 01:36:25.989      461.13506699    Earth           Umbra       1158          461.13506699
29 Jul 2012 03:06:58.142    29 Jul 2012 03:14:35.055      456.91240960    Earth           Umbra       1159          456.91240960
29 Jul 2012 04:45:11.095    29 Jul 2012 04:52:44.170      453.07530791    Earth           Umbra       1160          453.07530791
29 Jul 2012 06:23:24.095    29 Jul 2012 06:30:53.046      448.95122704    Earth           Umbra       1161          448.95122704
29 Jul 2012 08:01:37.426    29 Jul 2012 08:09:01.578      444.15269141    Earth           Umbra       1162          444.15269141
29 Jul 2012 09:39:51.150    29 Jul 2012 09:47:09.821      438.67128507    Earth           Umbra       1163          438.67128507
29 Jul 2012 11:18:05.062    29 Jul 2012 11:25:18.050      432.98733663    Earth           Umbra       1164          432.98733663
29 Jul 2012 12:56:18.754    29 Jul 2012 13:03:26.642      427.88823999    Earth           Umbra       1165          427.88823999
29 Jul 2012 14:34:32.076    29 Jul 2012 14:41:35.567      423.49125934    Earth           Umbra       1166          423.49125934
29 Jul 2012 16:12:45.384    29 Jul 2012 16:19:44.336      418.95155635    Earth           Umbra       1167          418.95155635
29 Jul 2012 17:50:58.981    29 Jul 2012 17:57:52.696      413.71448049    Earth           Umbra       1168          413.71448049
29 Jul 2012 19:29:12.724    29 Jul 2012 19:36:00.905      408.18122998    Earth           Umbra       1169          408.18122998
29 Jul 2012 21:07:26.504    29 Jul 2012 21:14:09.145      402.64141989    Earth           Umbra       1170          402.64141989
29 Jul 2012 22:45:40.554    29 Jul 2012 22:52:17.280      396.72596528    Earth           Umbra       1171          396.72596528
30 Jul 2012 00:23:54.893    30 Jul 2012 00:30:25.357      390.46341029    Earth           Umbra       1172          390.46341029
30 Jul 2012 02:02:09.046    30 Jul 2012 02:08:33.690      384.64443820    Earth           Umbra       1173          384.64443820
30 Jul 2012 03:40:22.697    30 Jul 2012 03:46:42.320      379.62320776    Earth           Umbra       1174          379.62320776
30 Jul 2012 05:18:36.121    30 Jul 2012 05:24:50.896      374.77537240    Earth           Umbra       1175          374.77537240
30 Jul 2012 06:56:49.776    30 Jul 2012 07:02:59.111      369.33548539    Earth           Umbra       1176          369.33548539
30 Jul 2012 08:35:03.909    30 Jul 2012 08:41:06.880      362.97032899    Earth           Umbra       1177          362.97032899
30 Jul 2012 10:13:18.496    30 Jul 2012 10:19:14.329      355.83265743    Earth           Umbra       1178          355.83265743
30 Jul 2012 11:51:33.160    30 Jul 2012 11:57:21.883      348.72364631    Earth           Umbra       1179          348.72364631
30 Jul 2012 13:29:47.422    30 Jul 2012 13:35:29.931      342.50896090    Earth           Umbra       1180          342.50896090
30 Jul 2012 15:08:01.350    30 Jul 2012 15:13:38.217      336.86672982    Earth           Umbra       1181          336.86672982
30 Jul 2012 16:46:15.491    30 Jul 2012 16:51:46.116      330.62541133    Earth           Umbra       1182          330.62541133
30 Jul 2012 18:24:30.032    30 Jul 2012 18:29:53.536      323.50436328    Earth           Umbra       1183          323.50436328
30 Jul 2012 20:02:44.695    30 Jul 2012 20:08:00.858      316.16317523    Earth           Umbra       1184          316.16317523
30 Jul 2012 21:40:59.499    30 Jul 2012 21:46:08.133      308.63321456    Earth           Umbra       1185          308.63321456
30 Jul 2012 23:19:14.761    30 Jul 2012 23:24:15.153      300.39250193    Earth           Umbra       1186          300.39250193
31 Jul 2012 00:57:30.263    31 Jul 2012 01:02:22.139      291.87529336    Earth           Umbra       1187          291.87529336
31 Jul 2012 02:35:45.349    31 Jul 2012 02:40:29.517      284.16816231    Earth           Umbra       1188          284.16816231
31 Jul 2012 04:13:59.884    31 Jul 2012 04:18:37.181      277.29703998    Earth           Umbra       1189          277.29703998
31 Jul 2012 05:52:14.417    31 Jul 2012 05:56:44.598      270.18098241    Earth           Umbra       1190          270.18098241
31 Jul 2012 07:30:29.504    31 Jul 2012 07:34:51.392      261.88758920    Earth           Umbra       1191          261.88758920
31 Jul 2012 09:08:45.381    31 Jul 2012 09:12:57.469      252.08841339    Earth           Umbra       1192          252.08841339
31 Jul 2012 10:47:01.871    31 Jul 2012 10:51:03.092      241.22151271    Earth           Umbra       1193          241.22151271
31 Jul 2012 12:25:18.296    31 Jul 2012 12:29:08.951      230.65482478    Earth           Umbra       1194          230.65482478
31 Jul 2012 14:03:34.132    31 Jul 2012 14:07:15.430      221.29794848    Earth           Umbra       1195          221.29794848
31 Jul 2012 15:41:49.869    31 Jul 2012 15:45:21.864      211.99482428    Earth           Umbra       1196          211.99482428
31 Jul 2012 17:20:06.371    31 Jul 2012 17:23:27.377      201.00592888    Earth           Umbra       1197          201.00592888
31 Jul 2012 18:58:23.652    31 Jul 2012 19:01:32.074      188.42199650    Earth           Umbra       1198          188.42199650
31 Jul 2012 20:36:41.328    31 Jul 2012 20:39:36.423      175.09547642    Earth           Umbra       1199          175.09547642
31 Jul 2012 22:14:59.814    31 Jul 2012 22:17:40.090      160.27605023    Earth           Umbra       1200          160.27605023
31 Jul 2012 23:53:19.722    31 Jul 2012 23:55:42.564      142.84259143    Earth           Umbra       1201          142.84259143
01 Aug 2012 01:31:40.514    01 Aug 2012 01:33:44.306      123.79180019    Earth           Umbra       1202          123.79180019
01 Aug 2012 03:10:01.278    01 Aug 2012 03:11:45.954      104.67588189    Earth           Umbra       1203          104.67588189
01 Aug 2012 04:48:22.835    01 Aug 2012 04:49:46.514      83.678964246    Earth           Umbra       1204          83.678964246
01 Aug 2012 06:26:49.161    01 Aug 2012 06:27:42.111      52.950649790    Earth           Umbra       1205          52.950649790

Number of individual events : 1205
Number of total events      : 1205
Maximum duration (s)        :   1120.5514344
Maximum duration at the 604th eclipse.


