Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1	cosPanel_2
2024-01-09 00:29:00	147113095.95766154	0.4040637741647959	-0.5943652107446229	0.6953146501147528	-0.4040637741647959	0.5943652107446229	-0.6953146501147528	0.6953146501147528	0.0713820331355991
2024-01-09 00:29:30	147113244.21069616	0.3812923906979811	-0.5944901679237288	0.7079530726240513	-0.3812923906979811	0.5944901679237288	-0.7079530726240513	0.7079530726240513	0.08023038932672119
2024-01-09 00:30:00	147113389.64053148	0.3581172422015949	-0.5945042939086937	0.7199421402877106	-0.3581172422015949	0.5945042939086937	-0.7199421402877106	0.7199421402877106	0.08869795179203933
2024-01-09 00:30:30	147113153.85867256	0.3345453210549174	-0.5944007678160808	0.7312777552885881	-0.3345453210549174	0.5944007678160808	-0.7312777552885881	0.7312777552885881	0.096786646030196
2024-01-09 00:31:00	147113294.19911775	0.3106538999953463	-0.5944188751940304	0.7417279523051191	-0.3106538999953463	0.5944188751940304	-0.7417279523051191	0.7417279523051191	0.10416324735558298
2024-01-09 00:31:30	147113125.13013312	0.28641016877843467	-0.5944555803292048	0.7513932247736714	-0.28641016877843467	0.5944555803292048	-0.7513932247736714	0.7513932247736714	0.11097167261012574
2024-01-09 00:32:00	147113261.1075155	0.2619184149605264	-0.5944779398536509	0.7602596417882015	-0.2619184149605264	0.5944779398536509	-0.7602596417882015	0.7602596417882015	0.11722536563456769
2024-01-09 00:32:30	147113395.1554818	0.23709406377992082	-0.5945266189795082	0.7683257800211558	-0.23709406377992082	0.5945266189795082	-0.7683257800211558	0.7683257800211558	0.12289456533708172
2024-01-09 00:33:00	147113527.4720328	0.2120395711467073	-0.5944482588017458	0.7756742150384355	-0.2120395711467073	0.5944482588017458	-0.7756742150384355	0.7756742150384355	0.12814610258197964
2024-01-09 00:33:30	147113658.24033052	0.18675469397645159	-0.5945184466318547	0.782093665037768	-0.18675469397645159	0.5945184466318547	-0.782093665037768	0.782093665037768	0.13263570891736892
2024-01-09 00:34:00	147113787.62664175	0.16131559198684012	-0.594586366535175	0.7876828882947972	-0.16131559198684012	0.594586366535175	-0.7876828882947972	0.7876828882947972	0.13653985995976448
2024-01-09 00:34:30	147113915.82476795	0.1356392351068322	-0.5945520171847452	0.7925338458142872	-0.1356392351068322	0.5945520171847452	-0.7925338458142872	0.7925338458142872	0.13999429357566234
2024-01-09 00:35:00	147113664.4732041	0.10992230721878297	-0.5946370987745152	0.796444478376696	-0.10992230721878297	0.5946370987745152	-0.796444478376696	0.796444478376696	0.14269936661018967
2024-01-09 00:35:30	147113483.69537863	0.08403606291236038	-0.5946224498346093	0.7996012020269087	-0.08403606291236038	0.5946224498346093	-0.7996012020269087	0.7996012020269087	0.14494186567433168
2024-01-09 00:36:00	147113609.45659322	0.05799849307812666	-0.5945011762162469	0.8020003281035275	-0.05799849307812666	0.5945011762162469	-0.8020003281035275	0.8020003281035275	0.14672405738995364
2024-01-09 00:36:30	147113734.83164483	0.03196917494969787	-0.5945138720103642	0.803449580148176	-0.03196917494969787	0.5945138720103642	-0.803449580148176	0.803449580148176	0.14773985605626005
