Spacecraft: Sat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
21 Mar 2023 00:00:00.000    21 Mar 2023 00:17:09.247      1029.2471029    Earth           Umbra       1             1029.2471029
21 Mar 2023 01:23:15.883    21 Mar 2023 01:54:05.424      1849.5412787    Earth           Umbra       2             1849.5412787
21 Mar 2023 03:00:12.198    21 Mar 2023 03:31:01.537      1849.3390113    Earth           Umbra       3             1849.3390113
21 Mar 2023 04:37:08.467    21 Mar 2023 05:07:57.617      1849.1498675    Earth           Umbra       4             1849.1498675
21 Mar 2023 06:14:04.730    21 Mar 2023 06:44:53.696      1848.9656560    Earth           Umbra       5             1848.9656560
21 Mar 2023 07:51:01.066    21 Mar 2023 08:21:49.829      1848.7637218    Earth           Umbra       6             1848.7637218
21 Mar 2023 09:27:57.493    21 Mar 2023 09:58:46.048      1848.5552865    Earth           Umbra       7             1848.5552865
21 Mar 2023 11:04:53.917    21 Mar 2023 11:35:42.288      1848.3707321    Earth           Umbra       8             1848.3707321
21 Mar 2023 12:41:50.245    21 Mar 2023 13:12:38.460      1848.2151565    Earth           Umbra       9             1848.2151565
21 Mar 2023 14:18:46.499    21 Mar 2023 14:49:34.564      1848.0650873    Earth           Umbra       10            1848.0650873
21 Mar 2023 15:55:42.762    21 Mar 2023 16:26:30.656      1847.8941813    Earth           Umbra       11            1847.8941813
21 Mar 2023 17:32:39.067    21 Mar 2023 18:03:26.761      1847.6932269    Earth           Umbra       12            1847.6932269
21 Mar 2023 19:09:35.410    21 Mar 2023 19:40:22.892      1847.4823848    Earth           Umbra       13            1847.4823848
21 Mar 2023 20:46:31.789    21 Mar 2023 21:17:19.087      1847.2978939    Earth           Umbra       14            1847.2978939
21 Mar 2023 22:23:28.194    21 Mar 2023 22:54:15.339      1847.1459041    Earth           Umbra       15            1847.1459041
22 Mar 2023 00:00:24.588    22 Mar 2023 00:31:11.576      1846.9883760    Earth           Umbra       16            1846.9883760
22 Mar 2023 01:37:20.943    22 Mar 2023 02:08:07.741      1846.7980515    Earth           Umbra       17            1846.7980515
22 Mar 2023 03:14:17.249    22 Mar 2023 03:45:03.846      1846.5965536    Earth           Umbra       18            1846.5965536
22 Mar 2023 04:51:13.512    22 Mar 2023 05:21:59.922      1846.4099803    Earth           Umbra       19            1846.4099803
22 Mar 2023 06:28:09.779    22 Mar 2023 06:58:56.004      1846.2245562    Earth           Umbra       20            1846.2245562
22 Mar 2023 08:05:06.128    22 Mar 2023 08:35:52.148      1846.0203306    Earth           Umbra       21            1846.0203306
22 Mar 2023 09:42:02.561    22 Mar 2023 10:12:48.375      1845.8140003    Earth           Umbra       22            1845.8140003
22 Mar 2023 11:18:58.974    22 Mar 2023 11:49:44.608      1845.6347013    Earth           Umbra       23            1845.6347013
22 Mar 2023 12:55:55.286    22 Mar 2023 13:26:40.768      1845.4822753    Earth           Umbra       24            1845.4822753
22 Mar 2023 14:32:51.535    22 Mar 2023 15:03:36.866      1845.3309364    Earth           Umbra       25            1845.3309364
22 Mar 2023 16:09:47.802    22 Mar 2023 16:40:32.957      1845.1557708    Earth           Umbra       26            1845.1557708
22 Mar 2023 17:46:44.111    22 Mar 2023 18:17:29.063      1844.9515487    Earth           Umbra       27            1844.9515487
22 Mar 2023 19:23:40.457    22 Mar 2023 19:54:25.200      1844.7428182    Earth           Umbra       28            1844.7428182
22 Mar 2023 21:00:36.840    22 Mar 2023 21:31:21.404      1844.5644726    Earth           Umbra       29            1844.5644726
22 Mar 2023 22:37:33.244    22 Mar 2023 23:08:17.659      1844.4150533    Earth           Umbra       30            1844.4150533
23 Mar 2023 00:14:29.632    23 Mar 2023 00:45:13.886      1844.2535358    Earth           Umbra       31            1844.2535358
23 Mar 2023 01:51:25.979    23 Mar 2023 02:22:10.039      1844.0594675    Earth           Umbra       32            1844.0594675
23 Mar 2023 03:28:22.278    23 Mar 2023 03:59:06.137      1843.8596248    Earth           Umbra       33            1843.8596248
23 Mar 2023 05:05:18.535    23 Mar 2023 05:36:02.211      1843.6754671    Earth           Umbra       34            1843.6754671
23 Mar 2023 06:42:14.808    23 Mar 2023 07:12:58.296      1843.4884638    Earth           Umbra       35            1843.4884638
23 Mar 2023 08:19:11.170    23 Mar 2023 08:49:54.453      1843.2825006    Earth           Umbra       36            1843.2825006
23 Mar 2023 09:56:07.607    23 Mar 2023 10:26:50.686      1843.0791784    Earth           Umbra       37            1843.0791784
23 Mar 2023 11:33:04.006    23 Mar 2023 12:03:46.912      1842.9053200    Earth           Umbra       38            1842.9053200
23 Mar 2023 13:10:00.303    23 Mar 2023 13:40:43.059      1842.7555883    Earth           Umbra       39            1842.7555883
23 Mar 2023 14:46:56.549    23 Mar 2023 15:17:39.152      1842.6025157    Earth           Umbra       40            1842.6025157
23 Mar 2023 16:23:52.820    23 Mar 2023 16:54:35.243      1842.4230809    Earth           Umbra       41            1842.4230809
23 Mar 2023 18:00:49.134    23 Mar 2023 18:31:31.350      1842.2163555    Earth           Umbra       42            1842.2163555
23 Mar 2023 19:37:45.483    23 Mar 2023 20:08:27.494      1842.0108202    Earth           Umbra       43            1842.0108202
23 Mar 2023 21:14:41.869    23 Mar 2023 21:45:23.708      1841.8387921    Earth           Umbra       44            1841.8387921
23 Mar 2023 22:51:38.272    23 Mar 2023 23:22:19.963      1841.6910428    Earth           Umbra       45            1841.6910428
24 Mar 2023 00:28:34.654    24 Mar 2023 00:59:16.179      1841.5251386    Earth           Umbra       46            1841.5251386
24 Mar 2023 02:05:30.994    24 Mar 2023 02:36:12.322      1841.3281934    Earth           Umbra       47            1841.3281934
24 Mar 2023 03:42:27.283    24 Mar 2023 04:13:08.414      1841.1307826    Earth           Umbra       48            1841.1307826
24 Mar 2023 05:19:23.537    24 Mar 2023 05:50:04.485      1840.9487632    Earth           Umbra       49            1840.9487632
24 Mar 2023 06:56:19.817    24 Mar 2023 07:27:00.577      1840.7599110    Earth           Umbra       50            1840.7599110
24 Mar 2023 08:33:16.193    24 Mar 2023 09:03:56.746      1840.5528974    Earth           Umbra       51            1840.5528974
24 Mar 2023 10:10:12.631    24 Mar 2023 10:40:52.984      1840.3534335    Earth           Umbra       52            1840.3534335
24 Mar 2023 11:47:09.015    24 Mar 2023 12:17:49.200      1840.1850807    Earth           Umbra       53            1840.1850807
24 Mar 2023 13:24:05.298    24 Mar 2023 13:54:45.336      1840.0375477    Earth           Umbra       54            1840.0375477
24 Mar 2023 15:01:01.543    24 Mar 2023 15:31:41.425      1839.8823229    Earth           Umbra       55            1839.8823229
24 Mar 2023 16:37:57.819    24 Mar 2023 17:08:37.517      1839.6987234    Earth           Umbra       56            1839.6987234
24 Mar 2023 18:14:54.136    24 Mar 2023 18:45:33.626      1839.4903714    Earth           Umbra       57            1839.4903714
24 Mar 2023 19:51:50.489    24 Mar 2023 20:22:29.778      1839.2890671    Earth           Umbra       58            1839.2890671
24 Mar 2023 21:28:46.878    24 Mar 2023 21:59:26.001      1839.1233267    Earth           Umbra       59            1839.1233267
24 Mar 2023 23:05:43.279    24 Mar 2023 23:36:22.255      1838.9763089    Earth           Umbra       60            1838.9763089
25 Mar 2023 00:42:39.655    25 Mar 2023 01:13:18.460      1838.8058213    Earth           Umbra       61            1838.8058213
25 Mar 2023 02:19:35.986    25 Mar 2023 02:50:14.593      1838.6069794    Earth           Umbra       62            1838.6069794
25 Mar 2023 03:56:32.267    25 Mar 2023 04:27:10.680      1838.4126408    Earth           Umbra       63            1838.4126408
25 Mar 2023 05:33:28.518    25 Mar 2023 06:04:06.750      1838.2323885    Earth           Umbra       64            1838.2323885
25 Mar 2023 07:10:24.807    25 Mar 2023 07:41:02.849      1838.0415413    Earth           Umbra       65            1838.0415413
25 Mar 2023 08:47:21.196    25 Mar 2023 09:17:59.030      1837.8342762    Earth           Umbra       66            1837.8342762
25 Mar 2023 10:24:17.632    25 Mar 2023 10:54:55.272      1837.6394479    Earth           Umbra       67            1837.6394479
25 Mar 2023 12:01:14.001    25 Mar 2023 12:31:51.478      1837.4765474    Earth           Umbra       68            1837.4765474
25 Mar 2023 13:38:10.272    25 Mar 2023 14:08:47.602      1837.3306951    Earth           Umbra       69            1837.3306951
25 Mar 2023 15:15:06.516    25 Mar 2023 15:45:43.689      1837.1729573    Earth           Umbra       70            1837.1729573
25 Mar 2023 16:52:02.797    25 Mar 2023 17:22:39.783      1836.9854177    Earth           Umbra       71            1836.9854177
25 Mar 2023 18:28:59.118    25 Mar 2023 18:59:35.895      1836.7764189    Earth           Umbra       72            1836.7764189
25 Mar 2023 20:05:55.475    25 Mar 2023 20:36:32.056      1836.5802965    Earth           Umbra       73            1836.5802965
25 Mar 2023 21:42:51.867    25 Mar 2023 22:13:28.287      1836.4206143    Earth           Umbra       74            1836.4206143
25 Mar 2023 23:19:48.265    25 Mar 2023 23:50:24.538      1836.2733890    Earth           Umbra       75            1836.2733890
26 Mar 2023 00:56:44.634    26 Mar 2023 01:27:20.732      1836.0983428    Earth           Umbra       76            1836.0983428
26 Mar 2023 02:33:40.957    26 Mar 2023 03:04:16.856      1835.8986601    Earth           Umbra       77            1835.8986601
26 Mar 2023 04:10:37.230    26 Mar 2023 04:41:12.938      1835.7078809    Earth           Umbra       78            1835.7078809
26 Mar 2023 05:47:33.479    26 Mar 2023 06:18:09.008      1835.5289562    Earth           Umbra       79            1835.5289562
26 Mar 2023 07:24:29.780    26 Mar 2023 07:55:05.116      1835.3361141    Earth           Umbra       80            1835.3361141
26 Mar 2023 09:01:26.180    26 Mar 2023 09:32:01.310      1835.1294846    Earth           Umbra       81            1835.1294846
26 Mar 2023 10:38:22.612    26 Mar 2023 11:08:57.552      1834.9399777    Earth           Umbra       82            1834.9399777
26 Mar 2023 12:15:18.965    26 Mar 2023 12:45:53.747      1834.7823647    Earth           Umbra       83            1834.7823647
26 Mar 2023 13:52:15.224    26 Mar 2023 14:22:49.862      1834.6376685    Earth           Umbra       84            1834.6376685
26 Mar 2023 15:29:11.471    26 Mar 2023 15:59:45.948      1834.4771260    Earth           Umbra       85            1834.4771260
26 Mar 2023 17:06:07.757    26 Mar 2023 17:36:42.043      1834.2860004    Earth           Umbra       86            1834.2860004
26 Mar 2023 18:43:04.081    26 Mar 2023 19:13:38.159      1834.0774142    Earth           Umbra       87            1834.0774142
26 Mar 2023 20:20:00.442    26 Mar 2023 20:50:34.329      1833.8873076    Earth           Umbra       88            1833.8873076
26 Mar 2023 21:56:56.835    26 Mar 2023 22:27:30.569      1833.7332672    Earth           Umbra       89            1833.7332672
26 Mar 2023 23:33:53.230    27 Mar 2023 00:04:26.815      1833.5849446    Earth           Umbra       90            1833.5849446
27 Mar 2023 01:10:49.592    27 Mar 2023 01:41:22.997      1833.4055793    Earth           Umbra       91            1833.4055793
27 Mar 2023 02:47:45.907    27 Mar 2023 03:18:19.113      1833.2061471    Earth           Umbra       92            1833.2061471
27 Mar 2023 04:24:42.172    27 Mar 2023 04:55:15.191      1833.0192485    Earth           Umbra       93            1833.0192485
27 Mar 2023 06:01:38.422    27 Mar 2023 06:32:11.263      1832.8411848    Earth           Umbra       94            1832.8411848
27 Mar 2023 07:38:34.735    27 Mar 2023 08:09:07.381      1832.6464979    Earth           Umbra       95            1832.6464979
27 Mar 2023 09:15:31.145    27 Mar 2023 09:46:03.587      1832.4414554    Earth           Umbra       96            1832.4414554
27 Mar 2023 10:52:27.571    27 Mar 2023 11:22:59.829      1832.2578417    Earth           Umbra       97            1832.2578417
27 Mar 2023 12:29:23.906    27 Mar 2023 12:59:56.012      1832.1052588    Earth           Umbra       98            1832.1052588
27 Mar 2023 14:06:20.157    27 Mar 2023 14:36:52.118      1831.9611975    Earth           Umbra       99            1831.9611975
27 Mar 2023 15:43:16.406    27 Mar 2023 16:13:48.204      1831.7976378    Earth           Umbra       100           1831.7976378
27 Mar 2023 17:20:12.697    27 Mar 2023 17:50:44.300      1831.6034099    Earth           Umbra       101           1831.6034099
27 Mar 2023 18:57:09.025    27 Mar 2023 19:27:40.421      1831.3963582    Earth           Umbra       102           1831.3963582
27 Mar 2023 20:34:05.390    27 Mar 2023 21:04:36.603      1831.2129489    Earth           Umbra       103           1831.2129489
27 Mar 2023 22:11:01.784    27 Mar 2023 22:41:32.848      1831.0639659    Earth           Umbra       104           1831.0639659
27 Mar 2023 23:47:58.175    28 Mar 2023 00:18:29.088      1830.9137442    Earth           Umbra       105           1830.9137442
28 Mar 2023 01:24:54.530    28 Mar 2023 01:55:25.260      1830.7305190    Earth           Umbra       106           1830.7305190
28 Mar 2023 03:01:50.836    28 Mar 2023 03:32:21.368      1830.5324154    Earth           Umbra       107           1830.5324154
28 Mar 2023 04:38:47.094    28 Mar 2023 05:09:17.444      1830.3495496    Earth           Umbra       108           1830.3495496
28 Mar 2023 06:15:43.346    28 Mar 2023 06:46:13.518      1830.1718844    Earth           Umbra       109           1830.1718844
28 Mar 2023 07:52:39.672    28 Mar 2023 08:23:09.648      1829.9756690    Earth           Umbra       110           1829.9756690
28 Mar 2023 09:29:36.092    28 Mar 2023 10:00:05.865      1829.7731898    Earth           Umbra       111           1829.7731898
28 Mar 2023 11:06:32.508    28 Mar 2023 11:37:02.104      1829.5959194    Earth           Umbra       112           1829.5959194
28 Mar 2023 12:43:28.827    28 Mar 2023 13:13:58.275      1829.4480234    Earth           Umbra       113           1829.4480234
28 Mar 2023 14:20:25.071    28 Mar 2023 14:50:54.375      1829.3040925    Earth           Umbra       114           1829.3040925
28 Mar 2023 15:57:21.323    28 Mar 2023 16:27:50.461      1829.1373940    Earth           Umbra       115           1829.1373940
28 Mar 2023 17:34:17.619    28 Mar 2023 18:04:46.559      1828.9406779    Earth           Umbra       116           1828.9406779
28 Mar 2023 19:11:13.950    28 Mar 2023 19:41:42.687      1828.7363077    Earth           Umbra       117           1828.7363077
28 Mar 2023 20:48:10.319    28 Mar 2023 21:18:38.879      1828.5601136    Earth           Umbra       118           1828.5601136
28 Mar 2023 22:25:06.714    28 Mar 2023 22:55:35.130      1828.4154544    Earth           Umbra       119           1828.4154544
29 Mar 2023 00:02:03.100    29 Mar 2023 00:32:31.362      1828.2626628    Earth           Umbra       120           1828.2626628
29 Mar 2023 01:38:59.447    29 Mar 2023 02:09:27.523      1828.0762316    Earth           Umbra       121           1828.0762316
29 Mar 2023 03:15:55.745    29 Mar 2023 03:46:23.625      1827.8804857    Earth           Umbra       122           1827.8804857
29 Mar 2023 04:52:51.997    29 Mar 2023 05:23:19.699      1827.7016400    Earth           Umbra       123           1827.7016400
29 Mar 2023 06:29:48.253    29 Mar 2023 07:00:15.777      1827.5239532    Earth           Umbra       124           1827.5239532
29 Mar 2023 08:06:44.593    29 Mar 2023 08:37:11.920      1827.3266785    Earth           Umbra       125           1827.3266785
29 Mar 2023 09:43:41.019    29 Mar 2023 10:14:08.147      1827.1277420    Earth           Umbra       126           1827.1277420
29 Mar 2023 11:20:37.424    29 Mar 2023 11:51:04.381      1826.9571331    Earth           Umbra       127           1826.9571331
29 Mar 2023 12:57:33.727    29 Mar 2023 13:28:00.540      1826.8135121    Earth           Umbra       128           1826.8135121
29 Mar 2023 14:34:29.966    29 Mar 2023 15:04:56.635      1826.6692377    Earth           Umbra       129           1826.6692377
29 Mar 2023 16:11:26.223    29 Mar 2023 16:41:52.722      1826.4993774    Earth           Umbra       130           1826.4993774
29 Mar 2023 17:48:22.522    29 Mar 2023 18:18:48.823      1826.3009178    Earth           Umbra       131           1826.3009178
29 Mar 2023 19:25:18.858    29 Mar 2023 19:55:44.958      1826.1003735    Earth           Umbra       132           1826.1003735
29 Mar 2023 21:02:15.230    29 Mar 2023 21:32:41.162      1825.9317134    Earth           Umbra       133           1825.9317134
29 Mar 2023 22:39:11.625    29 Mar 2023 23:09:37.416      1825.7905350    Earth           Umbra       134           1825.7905350
30 Mar 2023 00:16:08.006    30 Mar 2023 00:46:33.640      1825.6346665    Earth           Umbra       135           1825.6346665
30 Mar 2023 01:53:04.345    30 Mar 2023 02:23:29.791      1825.4458596    Earth           Umbra       136           1825.4458596
30 Mar 2023 03:30:00.634    30 Mar 2023 04:00:25.888      1825.2534079    Earth           Umbra       137           1825.2534079
30 Mar 2023 05:06:56.881    30 Mar 2023 05:37:21.959      1825.0784217    Earth           Umbra       138           1825.0784217
30 Mar 2023 06:43:53.143    30 Mar 2023 07:14:18.044      1824.9003637    Earth           Umbra       139           1824.9003637
30 Mar 2023 08:20:49.498    30 Mar 2023 08:51:14.200      1824.7026467    Earth           Umbra       140           1824.7026467
30 Mar 2023 09:57:45.927    30 Mar 2023 10:28:10.436      1824.5081978    Earth           Umbra       141           1824.5081978
30 Mar 2023 11:34:42.319    30 Mar 2023 12:05:06.664      1824.3444382    Earth           Umbra       142           1824.3444382
30 Mar 2023 13:11:38.607    30 Mar 2023 13:42:02.811      1824.2046243    Earth           Umbra       143           1824.2046243
30 Mar 2023 14:48:34.843    30 Mar 2023 15:18:58.902      1824.0595773    Earth           Umbra       144           1824.0595773
30 Mar 2023 16:25:31.104    30 Mar 2023 16:55:54.991      1823.8866389    Earth           Umbra       145           1823.8866389
30 Mar 2023 18:02:27.408    30 Mar 2023 18:32:51.095      1823.6872957    Earth           Umbra       146           1823.6872957
30 Mar 2023 19:39:23.748    30 Mar 2023 20:09:47.239      1823.4916847    Earth           Umbra       147           1823.4916847
30 Mar 2023 21:16:20.124    30 Mar 2023 21:46:43.454      1823.3306789    Earth           Umbra       148           1823.3306789
30 Mar 2023 22:53:16.518    30 Mar 2023 23:23:39.710      1823.1920647    Earth           Umbra       149           1823.1920647
31 Mar 2023 00:30:12.892    31 Mar 2023 01:00:35.925      1823.0328022    Earth           Umbra       150           1823.0328022
31 Mar 2023 02:07:09.224    31 Mar 2023 02:37:32.067      1822.8425934    Earth           Umbra       151           1822.8425934
31 Mar 2023 03:44:05.505    31 Mar 2023 04:14:28.159      1822.6542464    Earth           Umbra       152           1822.6542464
31 Mar 2023 05:21:01.747    31 Mar 2023 05:51:24.230      1822.4828338    Earth           Umbra       153           1822.4828338
31 Mar 2023 06:57:58.018    31 Mar 2023 07:28:20.322      1822.3041603    Earth           Umbra       154           1822.3041603
31 Mar 2023 08:34:54.386    31 Mar 2023 09:05:16.493      1822.1067467    Earth           Umbra       155           1822.1067467
31 Mar 2023 10:11:50.817    31 Mar 2023 10:42:12.735      1821.9176733    Earth           Umbra       156           1821.9176733
31 Mar 2023 11:48:47.194    31 Mar 2023 12:19:08.955      1821.7608153    Earth           Umbra       157           1821.7608153
31 Mar 2023 13:25:43.468    31 Mar 2023 13:56:05.092      1821.6243039    Earth           Umbra       158           1821.6243039
31 Mar 2023 15:02:39.703    31 Mar 2023 15:33:01.181      1821.4781049    Earth           Umbra       159           1821.4781049
31 Mar 2023 16:39:35.969    31 Mar 2023 17:09:57.271      1821.3022905    Earth           Umbra       160           1821.3022905
31 Mar 2023 18:16:32.277    31 Mar 2023 18:46:53.380      1821.1030261    Earth           Umbra       161           1821.1030261
31 Mar 2023 19:53:28.620    31 Mar 2023 20:23:49.534      1820.9133888    Earth           Umbra       162           1820.9133888
31 Mar 2023 21:30:25.000    31 Mar 2023 22:00:45.759      1820.7599434    Earth           Umbra       163           1820.7599434
31 Mar 2023 23:07:21.392    31 Mar 2023 23:37:42.015      1820.6229461    Earth           Umbra       164           1820.6229461
01 Apr 2023 00:44:17.760    01 Apr 2023 01:14:38.220      1820.4601883    Earth           Umbra       165           1820.4601883
01 Apr 2023 02:21:14.084    01 Apr 2023 02:51:34.354      1820.2696530    Earth           Umbra       166           1820.2696530
01 Apr 2023 03:58:10.356    01 Apr 2023 04:28:30.442      1820.0860698    Earth           Umbra       167           1820.0860698
01 Apr 2023 05:35:06.596    01 Apr 2023 06:05:26.514      1819.9178432    Earth           Umbra       168           1819.9178432
01 Apr 2023 07:12:02.876    01 Apr 2023 07:42:22.615      1819.7384376    Earth           Umbra       169           1819.7384376
01 Apr 2023 08:48:59.258    01 Apr 2023 09:19:18.800      1819.5421836    Earth           Umbra       170           1819.5421836
01 Apr 2023 10:25:55.688    01 Apr 2023 10:56:15.047      1819.3592853    Earth           Umbra       171           1819.3592853
01 Apr 2023 12:02:52.049    01 Apr 2023 12:33:11.258      1819.2092606    Earth           Umbra       172           1819.2092606
01 Apr 2023 13:39:48.310    01 Apr 2023 14:10:07.386      1819.0755207    Earth           Umbra       173           1819.0755207
01 Apr 2023 15:16:44.546    01 Apr 2023 15:47:03.473      1818.9278544    Earth           Umbra       174           1818.9278544
01 Apr 2023 16:53:40.817    01 Apr 2023 17:23:59.567      1818.7494883    Earth           Umbra       175           1818.7494883
01 Apr 2023 18:30:37.129    01 Apr 2023 19:00:55.680      1818.5513590    Earth           Umbra       176           1818.5513590
01 Apr 2023 20:07:33.476    01 Apr 2023 20:37:51.845      1818.3686217    Earth           Umbra       177           1818.3686217
01 Apr 2023 21:44:29.858    01 Apr 2023 22:14:48.081      1818.2224443    Earth           Umbra       178           1818.2224443
01 Apr 2023 23:21:26.248    01 Apr 2023 23:51:44.334      1818.0861304    Earth           Umbra       179           1818.0861304
02 Apr 2023 00:58:22.610    02 Apr 2023 01:28:40.530      1817.9199964    Earth           Umbra       180           1817.9199964
02 Apr 2023 02:35:18.926    02 Apr 2023 03:05:36.656      1817.7302742    Earth           Umbra       181           1817.7302742
02 Apr 2023 04:12:15.190    02 Apr 2023 04:42:32.742      1817.5519446    Earth           Umbra       182           1817.5519446
02 Apr 2023 05:49:11.428    02 Apr 2023 06:19:28.815      1817.3864491    Earth           Umbra       183           1817.3864491
02 Apr 2023 07:26:07.720    02 Apr 2023 07:56:24.927      1817.2063392    Earth           Umbra       184           1817.2063392
02 Apr 2023 09:03:04.114    02 Apr 2023 09:33:21.126      1817.0121804    Earth           Umbra       185           1817.0121804
02 Apr 2023 10:40:00.540    02 Apr 2023 11:10:17.376      1816.8361532    Earth           Umbra       186           1816.8361532
02 Apr 2023 12:16:56.884    02 Apr 2023 12:47:13.577      1816.6927739    Earth           Umbra       187           1816.6927739
02 Apr 2023 13:53:53.135    02 Apr 2023 14:24:09.696      1816.5612725    Earth           Umbra       188           1816.5612725
02 Apr 2023 15:30:49.372    02 Apr 2023 16:01:05.784      1816.4119017    Earth           Umbra       189           1816.4119017
02 Apr 2023 17:07:45.649    02 Apr 2023 17:38:01.881      1816.2314325    Earth           Umbra       190           1816.2314325
02 Apr 2023 18:44:41.964    02 Apr 2023 19:14:58.000      1816.0355565    Earth           Umbra       191           1816.0355565
02 Apr 2023 20:21:38.316    02 Apr 2023 20:51:54.177      1815.8605128    Earth           Umbra       192           1815.8605128
02 Apr 2023 21:58:34.700    02 Apr 2023 22:28:50.421      1815.7211154    Earth           Umbra       193           1815.7211154
02 Apr 2023 23:35:31.087    03 Apr 2023 00:05:46.672      1815.5846151    Earth           Umbra       194           1815.5846151
03 Apr 2023 01:12:27.442    03 Apr 2023 01:42:42.858      1815.4154448    Earth           Umbra       195           1815.4154448
03 Apr 2023 02:49:23.750    03 Apr 2023 03:19:38.977      1815.2276931    Earth           Umbra       196           1815.2276931
03 Apr 2023 04:26:20.006    03 Apr 2023 04:56:35.060      1815.0549263    Earth           Umbra       197           1815.0549263
03 Apr 2023 06:03:16.245    03 Apr 2023 06:33:31.137      1814.8916776    Earth           Umbra       198           1814.8916776
03 Apr 2023 07:40:12.550    03 Apr 2023 08:10:27.261      1814.7110475    Earth           Umbra       199           1814.7110475
03 Apr 2023 09:17:08.954    03 Apr 2023 09:47:23.474      1814.5199734    Earth           Umbra       200           1814.5199734
03 Apr 2023 10:54:05.374    03 Apr 2023 11:24:19.725      1814.3513890    Earth           Umbra       201           1814.3513890
03 Apr 2023 12:31:01.701    03 Apr 2023 13:01:15.916      1814.2143637    Earth           Umbra       202           1814.2143637
03 Apr 2023 14:07:57.943    03 Apr 2023 14:38:12.028      1814.0845767    Earth           Umbra       203           1814.0845767
03 Apr 2023 15:44:54.183    03 Apr 2023 16:15:08.117      1813.9333453    Earth           Umbra       204           1813.9333453
03 Apr 2023 17:21:50.465    03 Apr 2023 17:52:04.217      1813.7513508    Earth           Umbra       205           1813.7513508
03 Apr 2023 18:58:46.784    03 Apr 2023 19:29:00.343      1813.5588830    Earth           Umbra       206           1813.5588830
03 Apr 2023 20:35:43.140    03 Apr 2023 21:05:56.532      1813.3921613    Earth           Umbra       207           1813.3921613
03 Apr 2023 22:12:39.526    03 Apr 2023 22:42:52.785      1813.2588915    Earth           Umbra       208           1813.2588915
03 Apr 2023 23:49:35.909    04 Apr 2023 00:19:49.030      1813.1214338    Earth           Umbra       209           1813.1214338
04 Apr 2023 01:26:32.257    04 Apr 2023 01:56:45.207      1812.9497848    Earth           Umbra       210           1812.9497848
04 Apr 2023 03:03:28.556    04 Apr 2023 03:33:41.321      1812.7651307    Earth           Umbra       211           1812.7651307
04 Apr 2023 04:40:24.805    04 Apr 2023 05:10:37.403      1812.5980566    Earth           Umbra       212           1812.5980566
04 Apr 2023 06:17:21.047    04 Apr 2023 06:47:33.484      1812.4365772    Earth           Umbra       213           1812.4365772
04 Apr 2023 07:54:17.366    04 Apr 2023 08:24:29.622      1812.2557713    Earth           Umbra       214           1812.2557713
04 Apr 2023 09:31:13.779    04 Apr 2023 10:01:25.848      1812.0687910    Earth           Umbra       215           1812.0687910
04 Apr 2023 11:08:10.189    04 Apr 2023 11:38:22.097      1811.9080882    Earth           Umbra       216           1811.9080882
04 Apr 2023 12:45:06.500    04 Apr 2023 13:15:18.277      1811.7770407    Earth           Umbra       217           1811.7770407
04 Apr 2023 14:22:02.736    04 Apr 2023 14:52:14.384      1811.6484616    Earth           Umbra       218           1811.6484616
04 Apr 2023 15:58:58.980    04 Apr 2023 16:29:10.475      1811.4953113    Earth           Umbra       219           1811.4953113
04 Apr 2023 17:35:55.266    04 Apr 2023 18:06:06.579      1811.3124904    Earth           Umbra       220           1811.3124904
04 Apr 2023 19:12:51.589    04 Apr 2023 19:43:02.714      1811.1245985    Earth           Umbra       221           1811.1245985
04 Apr 2023 20:49:47.949    04 Apr 2023 21:19:58.916      1810.9666373    Earth           Umbra       222           1810.9666373
04 Apr 2023 22:26:44.336    04 Apr 2023 22:56:55.175      1810.8387031    Earth           Umbra       223           1810.8387031
05 Apr 2023 00:03:40.714    05 Apr 2023 00:33:51.414      1810.6996624    Earth           Umbra       224           1810.6996624
05 Apr 2023 01:40:37.055    05 Apr 2023 02:10:47.582      1810.5262853    Earth           Umbra       225           1810.5262853
05 Apr 2023 03:17:33.346    05 Apr 2023 03:47:43.691      1810.3457887    Earth           Umbra       226           1810.3457887
05 Apr 2023 04:54:29.588    05 Apr 2023 05:24:39.772      1810.1843624    Earth           Umbra       227           1810.1843624
05 Apr 2023 06:31:25.835    05 Apr 2023 07:01:35.859      1810.0242176    Earth           Umbra       228           1810.0242176
05 Apr 2023 08:08:22.168    05 Apr 2023 08:38:32.012      1809.8437336    Earth           Umbra       229           1809.8437336
05 Apr 2023 09:45:18.588    05 Apr 2023 10:15:28.250      1809.6618471    Earth           Umbra       230           1809.6618471
05 Apr 2023 11:22:14.987    05 Apr 2023 11:52:24.496      1809.5093195    Earth           Umbra       231           1809.5093195
05 Apr 2023 12:59:11.282    05 Apr 2023 13:29:20.666      1809.3838025    Earth           Umbra       232           1809.3838025
05 Apr 2023 14:36:07.513    05 Apr 2023 15:06:16.769      1809.2559602    Earth           Umbra       233           1809.2559602
05 Apr 2023 16:13:03.761    05 Apr 2023 16:43:12.862      1809.1009372    Earth           Umbra       234           1809.1009372
05 Apr 2023 17:50:00.052    05 Apr 2023 18:20:08.970      1808.9181115    Earth           Umbra       235           1808.9181115
05 Apr 2023 19:26:56.379    05 Apr 2023 19:57:05.115      1808.7359343    Earth           Umbra       236           1808.7359343
