Fecha	Distancia	angCara_+X	angCara_+Y	angCara_+Z	angCara_-X	angCara_-Y	angCara_-Z	angPanel_1	angPanel_2	angPanel_3
2023-12-21 00:05:54	147176908.5024698	89.53219929119294	64.71402509360087	25.290919192663885	90.46780070880706	115.28597490639913	154.70908080733614	40.19032734515755	71.55192738812453	71.85207249793756
2023-12-21 00:06:02	147176844.6605847	90.0082539922035	64.71112387898752	25.288877660280527	89.99174600779651	115.28887612101248	154.71112233971948	39.7593748365137	71.214328250047	71.51385697997611
2023-12-21 00:06:11	147176778.16849414	90.48392744054775	64.7181382266034	25.287153419364675	89.51607255945227	115.28186177339661	154.71284658063533	39.33312916889358	70.8833833182896	71.18227150516216
2023-12-21 00:06:20	147176714.25849894	90.95924526267495	64.71230470579343	25.308477429859256	89.04075473732503	115.28769529420659	154.69152257014073	38.90171013423793	70.54292789540735	70.84118156953
2023-12-21 00:06:28	147176647.79039288	91.43526537987233	64.71255360171045	25.333950155360167	88.56473462012767	115.28744639828956	154.66604984463982	38.47239516710238	70.20566306595775	70.50326151316538
2023-12-21 00:06:37	147176581.30867237	91.91113933102109	64.71975722484304	25.362657433844984	88.08886066897891	115.28024277515698	154.637342566155	38.04642204901832	69.87284751470028	70.16976945957114
2023-12-21 00:06:46	147176517.49990547	92.38684224628416	64.71114847124682	25.417257356339967	87.61315775371584	115.2888515287532	154.58274264366003	37.613644636646704	69.52823361429184	69.82448988170214
2023-12-21 00:06:54	147176451.042428	92.86240655198016	64.71564294873914	25.468857864380674	87.13759344801983	115.28435705126086	154.53114213561932	37.18700282548713	69.19248725351095	69.488047627352
2023-12-21 00:07:03	147176387.25778636	93.33803013510506	64.71511529104914	25.535479135177656	86.66196986489494	115.28488470895087	154.46452086482236	36.75816961061914	68.85249815823337	69.14735796416791
2023-12-21 00:07:12	147176320.9565513	93.81357883692098	64.7157511085303	25.610871407003465	86.18642116307903	115.28424889146972	154.3891285929965	36.33008033879921	68.51280537113101	68.80695113581793
2023-12-21 00:07:20	147176254.6019375	94.28924765052582	64.7193700224325	25.693192784920946	85.71075234947418	115.2806299775675	154.30680721507906	35.90343859668623	68.17459783436783	68.4680128651495
2023-12-21 00:07:29	147176190.9198193	94.76493294688625	64.71325320649105	25.794897101366274	85.23506705311377	115.28674679350898	154.20510289863373	35.47237660820263	67.82875699099681	68.12144420313544
2023-12-21 00:07:37	147176124.7217061	95.23984044821516	64.7190072616815	25.8943803798457	84.76015955178485	115.2809927383185	154.1056196201543	35.047804136462084	67.49150359626013	67.7834337509892
2023-12-21 00:07:46	147176058.60195404	95.71581896514371	64.71403255146339	26.014199206739274	84.28418103485627	115.28596744853661	153.98580079326072	34.61734044522889	67.14512328144397	67.43629943544626
