Spacecraft: Sat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
21 Dec 2023 00:00:00.000    21 Dec 2023 00:22:42.709      1362.7089349    Earth           Umbra       1             1362.7089349
21 Dec 2023 01:27:58.228    21 Dec 2023 02:01:18.280      2000.0521184    Earth           Umbra       2             2000.0521184
21 Dec 2023 03:06:33.915    21 Dec 2023 03:39:53.905      1999.9896838    Earth           Umbra       3             1999.9896838
21 Dec 2023 04:45:09.674    21 Dec 2023 05:18:29.597      1999.9228301    Earth           Umbra       4             1999.9228301
21 Dec 2023 06:23:45.439    21 Dec 2023 06:57:05.283      1999.8446943    Earth           Umbra       5             1999.8446943
21 Dec 2023 08:02:21.128    21 Dec 2023 08:35:40.890      1999.7614057    Earth           Umbra       6             1999.7614057
21 Dec 2023 09:40:56.751    21 Dec 2023 10:14:16.440      1999.6882961    Earth           Umbra       7             1999.6882961
21 Dec 2023 11:19:32.371    21 Dec 2023 11:52:52.004      1999.6338751    Earth           Umbra       8             1999.6338751
21 Dec 2023 12:58:08.023    21 Dec 2023 13:31:27.611      1999.5876646    Earth           Umbra       9             1999.5876646
21 Dec 2023 14:36:43.729    21 Dec 2023 15:10:03.258      1999.5291898    Earth           Umbra       10            1999.5291898
21 Dec 2023 16:15:19.491    21 Dec 2023 16:48:38.944      1999.4526462    Earth           Umbra       11            1999.4526462
21 Dec 2023 17:53:55.265    21 Dec 2023 18:27:14.639      1999.3742466    Earth           Umbra       12            1999.3742466
21 Dec 2023 19:32:30.985    21 Dec 2023 20:05:50.294      1999.3090196    Earth           Umbra       13            1999.3090196
21 Dec 2023 21:11:06.644    21 Dec 2023 21:44:25.895      1999.2515318    Earth           Umbra       14            1999.2515318
21 Dec 2023 22:49:42.274    21 Dec 2023 23:23:01.463      1999.1889350    Earth           Umbra       15            1999.1889350
22 Dec 2023 00:28:17.896    22 Dec 2023 01:01:37.017      1999.1212453    Earth           Umbra       16            1999.1212453
22 Dec 2023 02:06:53.538    22 Dec 2023 02:40:12.595      1999.0562138    Earth           Umbra       17            1999.0562138
22 Dec 2023 03:45:29.248    22 Dec 2023 04:18:48.240      1998.9925307    Earth           Umbra       18            1998.9925307
22 Dec 2023 05:24:05.012    22 Dec 2023 05:57:23.933      1998.9207378    Earth           Umbra       19            1998.9207378
22 Dec 2023 07:02:40.744    22 Dec 2023 07:35:59.582      1998.8382882    Earth           Umbra       20            1998.8382882
22 Dec 2023 08:41:16.392    22 Dec 2023 09:14:35.149      1998.7562666    Earth           Umbra       21            1998.7562666
22 Dec 2023 10:19:51.999    22 Dec 2023 10:53:10.688      1998.6895324    Earth           Umbra       22            1998.6895324
22 Dec 2023 11:58:27.620    22 Dec 2023 12:31:46.260      1998.6397662    Earth           Umbra       23            1998.6397662
22 Dec 2023 13:37:03.283    22 Dec 2023 14:10:21.873      1998.5900667    Earth           Umbra       24            1998.5900667
22 Dec 2023 15:15:39.004    22 Dec 2023 15:48:57.527      1998.5228371    Earth           Umbra       25            1998.5228371
22 Dec 2023 16:54:14.771    22 Dec 2023 17:27:33.213      1998.4420502    Earth           Umbra       26            1998.4420502
22 Dec 2023 18:32:50.521    22 Dec 2023 19:06:08.888      1998.3672172    Earth           Umbra       27            1998.3672172
22 Dec 2023 20:11:26.206    22 Dec 2023 20:44:44.512      1998.3059352    Earth           Umbra       28            1998.3059352
22 Dec 2023 21:50:01.841    22 Dec 2023 22:23:20.087      1998.2467649    Earth           Umbra       29            1998.2467649
22 Dec 2023 23:28:37.457    23 Dec 2023 00:01:55.638      1998.1805116    Earth           Umbra       30            1998.1805116
23 Dec 2023 01:07:13.074    23 Dec 2023 01:40:31.186      1998.1123240    Earth           Umbra       31            1998.1123240
23 Dec 2023 02:45:48.729    23 Dec 2023 03:19:06.777      1998.0479073    Earth           Umbra       32            1998.0479073
23 Dec 2023 04:24:24.459    23 Dec 2023 04:57:42.440      1997.9814066    Earth           Umbra       33            1997.9814066
23 Dec 2023 06:03:00.213    23 Dec 2023 06:36:18.118      1997.9042332    Earth           Umbra       34            1997.9042332
23 Dec 2023 07:41:35.904    23 Dec 2023 08:14:53.723      1997.8192712    Earth           Umbra       35            1997.8192712
23 Dec 2023 09:20:11.519    23 Dec 2023 09:53:29.260      1997.7409998    Earth           Umbra       36            1997.7409998
23 Dec 2023 10:58:47.118    23 Dec 2023 11:32:04.799      1997.6810342    Earth           Umbra       37            1997.6810342
23 Dec 2023 12:37:22.745    23 Dec 2023 13:10:40.378      1997.6331627    Earth           Umbra       38            1997.6331627
23 Dec 2023 14:15:58.421    23 Dec 2023 14:49:15.998      1997.5769602    Earth           Umbra       39            1997.5769602
23 Dec 2023 15:54:34.157    23 Dec 2023 16:27:51.658      1997.5016375    Earth           Umbra       40            1997.5016375
23 Dec 2023 17:33:09.917    23 Dec 2023 18:06:27.337      1997.4200528    Earth           Umbra       41            1997.4200528
23 Dec 2023 19:11:45.635    23 Dec 2023 19:45:02.985      1997.3501849    Earth           Umbra       42            1997.3501849
23 Dec 2023 20:50:21.287    23 Dec 2023 21:23:38.578      1997.2908696    Earth           Umbra       43            1997.2908696
23 Dec 2023 22:28:56.904    23 Dec 2023 23:02:14.132      1997.2284315    Earth           Umbra       44            1997.2284315
24 Dec 2023 00:07:32.509    24 Dec 2023 00:40:49.669      1997.1595024    Earth           Umbra       45            1997.1595024
24 Dec 2023 01:46:08.126    24 Dec 2023 02:19:25.218      1997.0919073    Earth           Umbra       46            1997.0919073
24 Dec 2023 03:24:43.802    24 Dec 2023 03:58:00.829      1997.0271738    Earth           Umbra       47            1997.0271738
24 Dec 2023 05:03:19.543    24 Dec 2023 05:36:36.500      1996.9564229    Earth           Umbra       48            1996.9564229
24 Dec 2023 06:41:55.272    24 Dec 2023 07:15:12.146      1996.8743221    Earth           Umbra       49            1996.8743221
24 Dec 2023 08:20:30.920    24 Dec 2023 08:53:47.709      1996.7892183    Earth           Umbra       50            1996.7892183
24 Dec 2023 09:59:06.512    24 Dec 2023 10:32:23.229      1996.7166893    Earth           Umbra       51            1996.7166893
24 Dec 2023 11:37:42.111    24 Dec 2023 12:10:58.773      1996.6625792    Earth           Umbra       52            1996.6625792
24 Dec 2023 13:16:17.746    24 Dec 2023 13:49:34.360      1996.6131927    Earth           Umbra       53            1996.6131927
24 Dec 2023 14:54:53.438    24 Dec 2023 15:28:09.986      1996.5486028    Earth           Umbra       54            1996.5486028
24 Dec 2023 16:33:29.182    24 Dec 2023 17:06:45.650      1996.4674171    Earth           Umbra       55            1996.4674171
24 Dec 2023 18:12:04.924    24 Dec 2023 18:45:21.313      1996.3882464    Earth           Umbra       56            1996.3882464
24 Dec 2023 19:50:40.606    24 Dec 2023 20:23:56.929      1996.3232020    Earth           Umbra       57            1996.3232020
24 Dec 2023 21:29:16.231    24 Dec 2023 22:02:32.494      1996.2634737    Earth           Umbra       58            1996.2634737
24 Dec 2023 23:07:51.833    24 Dec 2023 23:41:08.030      1996.1972242    Earth           Umbra       59            1996.1972242
25 Dec 2023 00:46:27.430    25 Dec 2023 01:19:43.557      1996.1270787    Earth           Umbra       60            1996.1270787
25 Dec 2023 02:25:03.056    25 Dec 2023 02:58:19.116      1996.0604350    Earth           Umbra       61            1996.0604350
25 Dec 2023 04:03:38.753    25 Dec 2023 04:36:54.747      1995.9939259    Earth           Umbra       62            1995.9939259
25 Dec 2023 05:42:14.493    25 Dec 2023 06:15:30.411      1995.9180327    Earth           Umbra       63            1995.9180327
25 Dec 2023 07:20:50.185    25 Dec 2023 07:54:06.017      1995.8323527    Earth           Umbra       64            1995.8323527
25 Dec 2023 08:59:25.795    25 Dec 2023 09:32:41.544      1995.7496894    Earth           Umbra       65            1995.7496894
25 Dec 2023 10:38:01.375    25 Dec 2023 11:11:17.059      1995.6839817    Earth           Umbra       66            1995.6839817
25 Dec 2023 12:16:36.977    25 Dec 2023 12:49:52.610      1995.6335404    Earth           Umbra       67            1995.6335404
25 Dec 2023 13:55:12.624    25 Dec 2023 14:28:28.203      1995.5792533    Earth           Umbra       68            1995.5792533
25 Dec 2023 15:33:48.331    25 Dec 2023 16:07:03.837      1995.5059982    Earth           Umbra       69            1995.5059982
25 Dec 2023 17:12:24.075    25 Dec 2023 17:45:39.497      1995.4222240    Earth           Umbra       70            1995.4222240
25 Dec 2023 18:50:59.788    25 Dec 2023 19:24:15.136      1995.3476736    Earth           Umbra       71            1995.3476736
25 Dec 2023 20:29:35.435    25 Dec 2023 21:02:50.721      1995.2859550    Earth           Umbra       72            1995.2859550
25 Dec 2023 22:08:11.039    25 Dec 2023 22:41:26.263      1995.2237584    Earth           Umbra       73            1995.2237584
25 Dec 2023 23:46:46.628    26 Dec 2023 00:20:01.783      1995.1542261    Earth           Umbra       74            1995.1542261
26 Dec 2023 01:25:22.222    26 Dec 2023 01:58:37.306      1995.0842525    Earth           Umbra       75            1995.0842525
26 Dec 2023 03:03:57.865    26 Dec 2023 03:37:12.883      1995.0180699    Earth           Umbra       76            1995.0180699
26 Dec 2023 04:42:33.580    26 Dec 2023 05:15:48.528      1994.9482114    Earth           Umbra       77            1994.9482114
26 Dec 2023 06:21:09.302    26 Dec 2023 06:54:24.169      1994.8670916    Earth           Umbra       78            1994.8670916
26 Dec 2023 07:59:44.951    26 Dec 2023 08:32:59.730      1994.7799206    Earth           Umbra       79            1994.7799206
26 Dec 2023 09:38:20.532    26 Dec 2023 10:11:35.234      1994.7020544    Earth           Umbra       80            1994.7020544
26 Dec 2023 11:16:56.108    26 Dec 2023 11:50:10.751      1994.6430232    Earth           Umbra       81            1994.6430232
26 Dec 2023 12:55:31.717    26 Dec 2023 13:28:46.310      1994.5931008    Earth           Umbra       82            1994.5931008
26 Dec 2023 14:34:07.378    26 Dec 2023 15:07:21.910      1994.5312983    Earth           Umbra       83            1994.5312983
26 Dec 2023 16:12:43.097    26 Dec 2023 16:45:57.548      1994.4508267    Earth           Umbra       84            1994.4508267
26 Dec 2023 17:51:18.829    26 Dec 2023 18:24:33.197      1994.3679798    Earth           Umbra       85            1994.3679798
26 Dec 2023 19:29:54.508    26 Dec 2023 20:03:08.806      1994.2987694    Earth           Umbra       86            1994.2987694
26 Dec 2023 21:08:30.124    26 Dec 2023 21:41:44.362      1994.2380736    Earth           Umbra       87            1994.2380736
26 Dec 2023 22:47:05.711    26 Dec 2023 23:20:19.884      1994.1722446    Earth           Umbra       88            1994.1722446
27 Dec 2023 00:25:41.291    27 Dec 2023 00:58:55.391      1994.1007192    Earth           Umbra       89            1994.1007192
27 Dec 2023 02:04:16.889    27 Dec 2023 02:37:30.920      1994.0317581    Earth           Umbra       90            1994.0317581
27 Dec 2023 03:42:52.553    27 Dec 2023 04:16:06.518      1993.9648337    Earth           Umbra       91            1993.9648337
27 Dec 2023 05:21:28.274    27 Dec 2023 05:54:42.164      1993.8903697    Earth           Umbra       92            1993.8903697
27 Dec 2023 07:00:03.964    27 Dec 2023 07:33:17.769      1993.8048605    Earth           Umbra       93            1993.8048605
27 Dec 2023 08:38:39.571    27 Dec 2023 09:11:53.290      1993.7187295    Earth           Umbra       94            1993.7187295
27 Dec 2023 10:17:15.135    27 Dec 2023 10:50:28.782      1993.6473402    Earth           Umbra       95            1993.6473402
27 Dec 2023 11:55:50.712    27 Dec 2023 12:29:04.306      1993.5934932    Earth           Umbra       96            1993.5934932
27 Dec 2023 13:34:26.331    27 Dec 2023 14:07:39.872      1993.5405612    Earth           Umbra       97            1993.5405612
27 Dec 2023 15:13:02.008    27 Dec 2023 15:46:15.478      1993.4700325    Earth           Umbra       98            1993.4700325
27 Dec 2023 16:51:37.732    27 Dec 2023 17:24:51.117      1993.3851962    Earth           Umbra       99            1993.3851962
27 Dec 2023 18:30:13.440    27 Dec 2023 19:03:26.746      1993.3061786    Earth           Umbra       100           1993.3061786
27 Dec 2023 20:08:49.082    27 Dec 2023 20:42:02.324      1993.2414834    Earth           Umbra       101           1993.2414834
27 Dec 2023 21:47:24.674    27 Dec 2023 22:20:37.854      1993.1794436    Earth           Umbra       102           1993.1794436
27 Dec 2023 23:26:00.248    27 Dec 2023 23:59:13.358      1993.1099396    Earth           Umbra       103           1993.1099396
28 Dec 2023 01:04:35.821    28 Dec 2023 01:37:48.859      1993.0379657    Earth           Umbra       104           1993.0379657
28 Dec 2023 02:43:11.432    28 Dec 2023 03:16:24.402      1992.9700267    Earth           Umbra       105           1992.9700267
28 Dec 2023 04:21:47.117    28 Dec 2023 04:55:00.017      1992.9007943    Earth           Umbra       106           1992.9007943
28 Dec 2023 06:00:22.828    28 Dec 2023 06:33:35.649      1992.8211405    Earth           Umbra       107           1992.8211405
28 Dec 2023 07:38:58.477    28 Dec 2023 08:12:11.210      1992.7329366    Earth           Umbra       108           1992.7329366
28 Dec 2023 09:17:34.050    28 Dec 2023 09:50:46.701      1992.6504203    Earth           Umbra       109           1992.6504203
28 Dec 2023 10:56:09.605    28 Dec 2023 11:29:22.192      1992.5861155    Earth           Umbra       110           1992.5861155
28 Dec 2023 12:34:45.188    28 Dec 2023 13:07:57.723      1992.5347633    Earth           Umbra       111           1992.5347633
28 Dec 2023 14:13:20.820    28 Dec 2023 14:46:33.296      1992.4756498    Earth           Umbra       112           1992.4756498
28 Dec 2023 15:51:56.511    28 Dec 2023 16:25:08.908      1992.3969362    Earth           Umbra       113           1992.3969362
28 Dec 2023 17:30:32.229    28 Dec 2023 18:03:44.540      1992.3113106    Earth           Umbra       114           1992.3113106
28 Dec 2023 19:09:07.904    28 Dec 2023 19:42:20.142      1992.2377220    Earth           Umbra       115           1992.2377220
28 Dec 2023 20:47:43.514    28 Dec 2023 21:20:55.689      1992.1755502    Earth           Umbra       116           1992.1755502
28 Dec 2023 22:26:19.087    28 Dec 2023 22:59:31.198      1992.1104241    Earth           Umbra       117           1992.1104241
29 Dec 2023 00:04:54.649    29 Dec 2023 00:38:06.688      1992.0381999    Earth           Umbra       118           1992.0381999
29 Dec 2023 01:43:30.222    29 Dec 2023 02:16:42.189      1991.9670206    Earth           Umbra       119           1991.9670206
29 Dec 2023 03:22:05.853    29 Dec 2023 03:55:17.752      1991.8992837    Earth           Umbra       120           1991.8992837
29 Dec 2023 05:00:41.550    29 Dec 2023 05:33:53.376      1991.8262439    Earth           Umbra       121           1991.8262439
29 Dec 2023 06:39:17.236    29 Dec 2023 07:12:28.978      1991.7416962    Earth           Umbra       122           1991.7416962
29 Dec 2023 08:17:52.842    29 Dec 2023 08:51:04.495      1991.6531380    Earth           Umbra       123           1991.6531380
29 Dec 2023 09:56:28.392    29 Dec 2023 10:29:39.968      1991.5763977    Earth           Umbra       124           1991.5763977
29 Dec 2023 11:35:03.945    29 Dec 2023 12:08:15.464      1991.5184551    Earth           Umbra       125           1991.5184551
29 Dec 2023 13:13:39.537    29 Dec 2023 13:46:51.003      1991.4661577    Earth           Umbra       126           1991.4661577
29 Dec 2023 14:52:15.183    29 Dec 2023 15:25:26.582      1991.3987955    Earth           Umbra       127           1991.3987955
29 Dec 2023 16:30:50.883    29 Dec 2023 17:04:02.198      1991.3141028    Earth           Umbra       128           1991.3141028
29 Dec 2023 18:09:26.583    29 Dec 2023 18:42:37.814      1991.2311050    Earth           Umbra       129           1991.2311050
29 Dec 2023 19:48:02.222    29 Dec 2023 20:21:13.385      1991.1629429    Earth           Umbra       130           1991.1629429
29 Dec 2023 21:26:37.804    29 Dec 2023 21:59:48.905      1991.1008116    Earth           Umbra       131           1991.1008116
29 Dec 2023 23:05:13.363    29 Dec 2023 23:38:24.395      1991.0319240    Earth           Umbra       132           1991.0319240
30 Dec 2023 00:43:48.916    30 Dec 2023 01:16:59.874      1990.9585023    Earth           Umbra       133           1990.9585023
30 Dec 2023 02:22:24.497    30 Dec 2023 02:55:35.385      1990.8886459    Earth           Umbra       134           1990.8886459
30 Dec 2023 04:01:00.149    30 Dec 2023 04:34:10.969      1990.8197027    Earth           Umbra       135           1990.8197027
30 Dec 2023 05:39:35.845    30 Dec 2023 06:12:46.587      1990.7418396    Earth           Umbra       136           1990.7418396
30 Dec 2023 07:18:11.494    30 Dec 2023 07:51:22.148      1990.6536190    Earth           Umbra       137           1990.6536190
30 Dec 2023 08:56:47.062    30 Dec 2023 09:29:57.629      1990.5673403    Earth           Umbra       138           1990.5673403
30 Dec 2023 10:35:22.598    30 Dec 2023 11:08:33.095      1990.4976744    Earth           Umbra       139           1990.4976744
30 Dec 2023 12:13:58.155    30 Dec 2023 12:47:08.599      1990.4440270    Earth           Umbra       140           1990.4440270
30 Dec 2023 13:52:33.757    30 Dec 2023 14:25:44.145      1990.3872757    Earth           Umbra       141           1990.3872757
30 Dec 2023 15:31:09.419    30 Dec 2023 16:04:19.731      1990.3112369    Earth           Umbra       142           1990.3112369
30 Dec 2023 17:09:45.119    30 Dec 2023 17:42:55.343      1990.2239323    Earth           Umbra       143           1990.2239323
30 Dec 2023 18:48:20.791    30 Dec 2023 19:21:30.937      1990.1459941    Earth           Umbra       144           1990.1459941
30 Dec 2023 20:26:56.394    30 Dec 2023 21:00:06.476      1990.0817958    Earth           Umbra       145           1990.0817958
30 Dec 2023 22:05:31.955    30 Dec 2023 22:38:41.972      1990.0174995    Earth           Umbra       146           1990.0174995
30 Dec 2023 23:44:07.500    31 Dec 2023 00:17:17.446      1989.9453118    Earth           Umbra       147           1989.9453118
31 Dec 2023 01:22:43.050    31 Dec 2023 01:55:52.922      1989.8722196    Earth           Umbra       148           1989.8722196
31 Dec 2023 03:01:18.647    31 Dec 2023 03:34:28.450      1989.8033414    Earth           Umbra       149           1989.8033414
31 Dec 2023 04:39:54.316    31 Dec 2023 05:13:04.048      1989.7315928    Earth           Umbra       150           1989.7315928
31 Dec 2023 06:18:29.995    31 Dec 2023 06:51:39.644      1989.6486714    Earth           Umbra       151           1989.6486714
31 Dec 2023 07:57:05.602    31 Dec 2023 08:30:15.160      1989.5587946    Earth           Umbra       152           1989.5587946
31 Dec 2023 09:35:41.139    31 Dec 2023 10:08:50.617      1989.4772939    Earth           Umbra       153           1989.4772939
31 Dec 2023 11:14:16.671    31 Dec 2023 11:47:26.085      1989.4147723    Earth           Umbra       154           1989.4147723
31 Dec 2023 12:52:52.235    31 Dec 2023 13:26:01.597      1989.3622973    Earth           Umbra       155           1989.3622973
31 Dec 2023 14:31:27.851    31 Dec 2023 15:04:37.149      1989.2982977    Earth           Umbra       156           1989.2982977
31 Dec 2023 16:10:03.525    31 Dec 2023 16:43:12.740      1989.2149604    Earth           Umbra       157           1989.2149604
31 Dec 2023 17:48:39.213    31 Dec 2023 18:21:48.342      1989.1287514    Earth           Umbra       158           1989.1287514
31 Dec 2023 19:27:14.849    31 Dec 2023 20:00:23.906      1989.0567728    Earth           Umbra       159           1989.0567728
31 Dec 2023 21:05:50.422    31 Dec 2023 21:38:59.416      1988.9941735    Earth           Umbra       160           1988.9941735
31 Dec 2023 22:44:25.966    31 Dec 2023 23:17:34.892      1988.9263910    Earth           Umbra       161           1988.9263910
01 Jan 2024 00:23:01.500    01 Jan 2024 00:56:10.353      1988.8522231    Earth           Umbra       162           1988.8522231
01 Jan 2024 02:01:37.053    01 Jan 2024 02:34:45.834      1988.7804702    Earth           Umbra       163           1988.7804702
01 Jan 2024 03:40:12.672    01 Jan 2024 04:13:21.383      1988.7114615    Earth           Umbra       164           1988.7114615
01 Jan 2024 05:18:48.348    01 Jan 2024 05:51:56.983      1988.6355592    Earth           Umbra       165           1988.6355592
01 Jan 2024 06:57:23.995    01 Jan 2024 07:30:32.543      1988.5482690    Earth           Umbra       166           1988.5482690
01 Jan 2024 08:35:59.560    01 Jan 2024 09:09:08.019      1988.4592771    Earth           Umbra       167           1988.4592771
01 Jan 2024 10:14:35.079    01 Jan 2024 10:47:43.463      1988.3844416    Earth           Umbra       168           1988.3844416
01 Jan 2024 11:53:10.611    01 Jan 2024 12:26:18.939      1988.3277399    Earth           Umbra       169           1988.3277399
01 Jan 2024 13:31:46.185    01 Jan 2024 14:04:54.457      1988.2728245    Earth           Umbra       170           1988.2728245
01 Jan 2024 15:10:21.816    01 Jan 2024 15:43:30.016      1988.2001933    Earth           Umbra       171           1988.2001933
01 Jan 2024 16:48:57.495    01 Jan 2024 17:22:05.607      1988.1124581    Earth           Umbra       172           1988.1124581
01 Jan 2024 18:27:33.160    01 Jan 2024 19:00:41.190      1988.0304786    Earth           Umbra       173           1988.0304786
01 Jan 2024 20:06:08.759    01 Jan 2024 20:39:16.723      1987.9637265    Earth           Umbra       174           1987.9637265
01 Jan 2024 21:44:44.307    01 Jan 2024 22:17:52.207      1987.9002169    Earth           Umbra       175           1987.9002169
01 Jan 2024 23:23:19.837    01 Jan 2024 23:56:27.666      1987.8288038    Earth           Umbra       176           1987.8288038
02 Jan 2024 01:01:55.365    02 Jan 2024 01:35:03.119      1987.7543074    Earth           Umbra       177           1987.7543074
02 Jan 2024 02:40:30.930    02 Jan 2024 03:13:38.614      1987.6840779    Earth           Umbra       178           1987.6840779
02 Jan 2024 04:19:06.568    02 Jan 2024 04:52:14.182      1987.6133902    Earth           Umbra       179           1987.6133902
02 Jan 2024 05:57:42.236    02 Jan 2024 06:30:49.768      1987.5326084    Earth           Umbra       180           1987.5326084
02 Jan 2024 07:36:17.842    02 Jan 2024 08:09:25.285      1987.4425399    Earth           Umbra       181           1987.4425399
02 Jan 2024 09:14:53.372    02 Jan 2024 09:48:00.729      1987.3571080    Earth           Umbra       182           1987.3571080
02 Jan 2024 10:53:28.882    02 Jan 2024 11:26:36.172      1987.2897731    Earth           Umbra       183           1987.2897731
02 Jan 2024 12:32:04.419    02 Jan 2024 13:05:11.655      1987.2362803    Earth           Umbra       184           1987.2362803
02 Jan 2024 14:10:40.005    02 Jan 2024 14:43:47.181      1987.1755927    Earth           Umbra       185           1987.1755927
02 Jan 2024 15:49:15.651    02 Jan 2024 16:22:22.745      1987.0947578    Earth           Umbra       186           1987.0947578
02 Jan 2024 17:27:51.324    02 Jan 2024 18:00:58.330      1987.0063583    Earth           Umbra       187           1987.0063583
02 Jan 2024 19:06:26.956    02 Jan 2024 19:39:33.887      1986.9304268    Earth           Umbra       188           1986.9304268
02 Jan 2024 20:45:02.522    02 Jan 2024 21:18:09.389      1986.8668854    Earth           Umbra       189           1986.8668854
02 Jan 2024 22:23:38.051    02 Jan 2024 22:56:44.851      1986.8005580    Earth           Umbra       190           1986.8005580
03 Jan 2024 00:02:13.568    03 Jan 2024 00:35:20.295      1986.7264495    Earth           Umbra       191           1986.7264495
03 Jan 2024 01:40:49.096    03 Jan 2024 02:13:55.749      1986.6530306    Earth           Umbra       192           1986.6530306
03 Jan 2024 03:19:24.680    03 Jan 2024 03:52:31.263      1986.5836338    Earth           Umbra       193           1986.5836338
03 Jan 2024 04:58:00.331    03 Jan 2024 05:31:06.841      1986.5097123    Earth           Umbra       194           1986.5097123
03 Jan 2024 06:36:35.974    03 Jan 2024 07:09:42.398      1986.4241940    Earth           Umbra       195           1986.4241940
03 Jan 2024 08:15:11.537    03 Jan 2024 08:48:17.871      1986.3336480    Earth           Umbra       196           1986.3336480
03 Jan 2024 09:53:47.042    03 Jan 2024 10:26:53.296      1986.2541200    Earth           Umbra       197           1986.2541200
03 Jan 2024 11:32:22.550    03 Jan 2024 12:05:28.744      1986.1937675    Earth           Umbra       198           1986.1937675
03 Jan 2024 13:10:58.095    03 Jan 2024 13:44:04.235      1986.1400101    Earth           Umbra       199           1986.1400101
03 Jan 2024 14:49:33.696    03 Jan 2024 15:22:39.767      1986.0712934    Earth           Umbra       200           1986.0712934
03 Jan 2024 16:28:09.351    03 Jan 2024 17:01:15.335      1985.9844568    Earth           Umbra       201           1985.9844568
03 Jan 2024 18:06:45.006    03 Jan 2024 18:39:50.905      1985.8990390    Earth           Umbra       202           1985.8990390
03 Jan 2024 19:45:20.602    03 Jan 2024 20:18:26.431      1985.8292911    Earth           Umbra       203           1985.8292911
03 Jan 2024 21:23:56.139    03 Jan 2024 21:57:01.906      1985.7663640    Earth           Umbra       204           1985.7663640
03 Jan 2024 23:02:31.653    03 Jan 2024 23:35:37.350      1985.6964026    Earth           Umbra       205           1985.6964026
04 Jan 2024 00:41:07.161    04 Jan 2024 01:14:12.783      1985.6211937    Earth           Umbra       206           1985.6211937
04 Jan 2024 02:19:42.696    04 Jan 2024 02:52:48.246      1985.5495652    Earth           Umbra       207           1985.5495652
04 Jan 2024 03:58:18.301    04 Jan 2024 04:31:23.781      1985.4796532    Earth           Umbra       208           1985.4796532
04 Jan 2024 05:36:53.952    04 Jan 2024 06:09:59.354      1985.4013627    Earth           Umbra       209           1985.4013627
04 Jan 2024 07:15:29.558    04 Jan 2024 07:48:34.871      1985.3121922    Earth           Umbra       210           1985.3121922
04 Jan 2024 08:54:05.082    04 Jan 2024 09:27:10.306      1985.2238591    Earth           Umbra       211           1985.2238591
04 Jan 2024 10:32:40.573    04 Jan 2024 11:05:45.725      1985.1517573    Earth           Umbra       212           1985.1517573
04 Jan 2024 12:11:16.084    04 Jan 2024 12:44:21.181      1985.0964502    Earth           Umbra       213           1985.0964502
04 Jan 2024 13:49:51.640    04 Jan 2024 14:22:56.679      1985.0387867    Earth           Umbra       214           1985.0387867
04 Jan 2024 15:28:27.256    04 Jan 2024 16:01:32.217      1984.9614633    Earth           Umbra       215           1984.9614633
04 Jan 2024 17:07:02.911    04 Jan 2024 17:40:07.783      1984.8721046    Earth           Umbra       216           1984.8721046
04 Jan 2024 18:45:38.538    04 Jan 2024 19:18:43.330      1984.7923418    Earth           Umbra       217           1984.7923418
04 Jan 2024 20:24:14.098    04 Jan 2024 20:57:18.825      1984.7273455    Earth           Umbra       218           1984.7273455
04 Jan 2024 22:02:49.613    04 Jan 2024 22:35:54.276      1984.6626540    Earth           Umbra       219           1984.6626540
04 Jan 2024 23:41:25.114    05 Jan 2024 00:14:29.703      1984.5894580    Earth           Umbra       220           1984.5894580
05 Jan 2024 01:20:00.617    05 Jan 2024 01:53:05.132      1984.5148164    Earth           Umbra       221           1984.5148164
05 Jan 2024 02:58:36.168    05 Jan 2024 03:31:40.612      1984.4447929    Earth           Umbra       222           1984.4447929
05 Jan 2024 04:37:11.791    05 Jan 2024 05:10:16.163      1984.3727510    Earth           Umbra       223           1984.3727510
05 Jan 2024 06:15:47.425    05 Jan 2024 06:48:51.715      1984.2897042    Earth           Umbra       224           1984.2897042
05 Jan 2024 07:54:22.988    05 Jan 2024 08:27:27.187      1984.1988188    Earth           Umbra       225           1984.1988188
05 Jan 2024 09:32:58.482    05 Jan 2024 10:06:02.597      1984.1153382    Earth           Umbra       226           1984.1153382
05 Jan 2024 11:11:33.967    05 Jan 2024 11:44:38.018      1984.0509617    Earth           Umbra       227           1984.0509617
05 Jan 2024 12:50:09.484    05 Jan 2024 13:23:13.482      1983.9975965    Earth           Umbra       228           1983.9975965
05 Jan 2024 14:28:45.054    05 Jan 2024 15:01:48.987      1983.9330463    Earth           Umbra       229           1983.9330463
05 Jan 2024 16:07:20.682    05 Jan 2024 16:40:24.530      1983.8484347    Earth           Umbra       230           1983.8484347
05 Jan 2024 17:45:56.325    05 Jan 2024 18:19:00.086      1983.7604706    Earth           Umbra       231           1983.7604706
05 Jan 2024 19:24:31.917    05 Jan 2024 19:57:35.605      1983.6874465    Earth           Umbra       232           1983.6874465
05 Jan 2024 21:03:07.446    05 Jan 2024 21:36:11.070      1983.6247551    Earth           Umbra       233           1983.6247551
05 Jan 2024 22:41:42.944    05 Jan 2024 23:14:46.501      1983.5568133    Earth           Umbra       234           1983.5568133
06 Jan 2024 00:20:18.433    06 Jan 2024 00:53:21.915      1983.4817260    Earth           Umbra       235           1983.4817260
06 Jan 2024 01:58:53.940    06 Jan 2024 02:31:57.349      1983.4088484    Earth           Umbra       236           1983.4088484
